,Character Name,Move name,Start up,Advantage,Active frames
20,"<h1 class=""charactername"">
Captain Falcon
</h1>","
		Up B (Falcon Dive)
		","
		14
		","
		--
		","
		14—30
		"
21,"<h1 class=""charactername"">
Captain Falcon
</h1>","
		Down B (Falcon Kick)
		","
		13
		","
		-51
		","
		13—16(17—23/24—33)
		"
22,"<h1 class=""charactername"">
Captain Falcon
</h1>","
		Down B, Air (Falcon Kick, Air)
		","
		14
		","
		-25
		","
		14—18(19—24/25—27)/1—2
		"
23,"<h1 class=""charactername"">
Captain Falcon
</h1>","
		Grab
		","
		6
		","
		-25
		","
		6—7
		"
24,"<h1 class=""charactername"">
Captain Falcon
</h1>","
		Dash Grab
		","
		9
		","
		-25
		","
		9—10
		"
25,"<h1 class=""charactername"">
Captain Falcon
</h1>","
		Pivot Grab
		","
		10
		","
		-25
		","
		10—11
		"
26,"<h1 class=""charactername"">
Captain Falcon
</h1>","
		Pummel
		","
		1
		","
		-25
		","
		10—11
		"
27,"<h1 class=""charactername"">
Captain Falcon
</h1>","
		Forward Throw
		","
		11/13
		","
		-25
		","
		10—11
		"
28,"<h1 class=""charactername"">
Captain Falcon
</h1>","
		Backward Throw
		","
		12/13
		","
		-25
		","
		10—11
		"
29,"<h1 class=""charactername"">
Captain Falcon
</h1>","
		Up Throw
		","
		12/14
		","
		-25
		","
		10—11
		"
30,"<h1 class=""charactername"">
Captain Falcon
</h1>","
		Down Throw
		","
		15
		","
		-25
		","
		10—11
		"
31,"<h1 class=""charactername"">
Captain Falcon
</h1>","
		Spot Dodge
		","
		15
		","
		-25
		","
		10—11
		"
32,"<h1 class=""charactername"">
Captain Falcon
</h1>","
		Forward Roll
		","
		15
		","
		-25
		","
		10—11
		"
33,"<h1 class=""charactername"">
Captain Falcon
</h1>","
		Backward Roll
		","
		15
		","
		-25
		","
		10—11
		"
34,"<h1 class=""charactername"">
Captain Falcon
</h1>","
		Neutral Air Dodge
		","
		15
		","
		-25
		","
		10—11
		"
35,"<h1 class=""charactername"">
Captain Falcon
</h1>","
		Air Dodge, Down
		","
		15
		","
		-25
		","
		10—11
		"
36,"<h1 class=""charactername"">
Captain Falcon
</h1>","
		Air Dodge, Diagonally Down
		","
		15
		","
		-25
		","
		10—11
		"
37,"<h1 class=""charactername"">
Captain Falcon
</h1>","
		Air Dodge, Left/Right
		","
		15
		","
		-25
		","
		10—11
		"
38,"<h1 class=""charactername"">
Captain Falcon
</h1>","
		Air Dodge, Diagonally Up
		","
		15
		","
		-25
		","
		10—11
		"
39,"<h1 class=""charactername"">
Captain Falcon
</h1>","
		Air Dodge, Up
		","
		15
		","
		-25
		","
		10—11
		"
40,"<h1 class=""charactername"">
Captain Falcon
</h1>","
			Ledge Grab
		","
		15
		","
		-25
		","
		10—11
		"
41,"<h1 class=""charactername"">
Captain Falcon
</h1>","
			Ledge Grab
		","
		15
		","
		-25
		","
		10—11
		"
42,"<h1 class=""charactername"">
Captain Falcon
</h1>","
				Ledge Hang
			","
		15
		","
		-25
		","
		10—11
		"
