,Character Name,Move name,Start up,Advantage,Active frames
32,"<h1 class=""charactername"">
ganondorf
</h1>","
		Forward Roll
		","
		23
		","
		-34
		","
		12—14
		"
33,"<h1 class=""charactername"">
ganondorf
</h1>","
		Backward Roll
		","
		23
		","
		-34
		","
		12—14
		"
34,"<h1 class=""charactername"">
ganondorf
</h1>","
		Neutral Air Dodge
		","
		23
		","
		-34
		","
		12—14
		"
35,"<h1 class=""charactername"">
ganondorf
</h1>","
		Air Dodge, Down
		","
		23
		","
		-34
		","
		12—14
		"
36,"<h1 class=""charactername"">
ganondorf
</h1>","
		Air Dodge, Diagonally Down
		","
		23
		","
		-34
		","
		12—14
		"
37,"<h1 class=""charactername"">
ganondorf
</h1>","
		Air Dodge, Left/Right
		","
		23
		","
		-34
		","
		12—14
		"
38,"<h1 class=""charactername"">
ganondorf
</h1>","
		Air Dodge, Diagonally Up
		","
		23
		","
		-34
		","
		12—14
		"
39,"<h1 class=""charactername"">
ganondorf
</h1>","
		Air Dodge, Up
		","
		23
		","
		-34
		","
		12—14
		"
40,"<h1 class=""charactername"">
ganondorf
</h1>","
			Ledge Grab
		","
		23
		","
		-34
		","
		12—14
		"
41,"<h1 class=""charactername"">
ganondorf
</h1>","
			Ledge Grab
		","
		23
		","
		-34
		","
		12—14
		"
42,"<h1 class=""charactername"">
ganondorf
</h1>","
				Ledge Hang
			","
		23
		","
		-34
		","
		12—14
		"
