,Character Name,Move name,Start up,Total frames,Landingag,Notes,Base damage,Shield lag,Shield stun,Which hit box,Advantage,Active frames
16,"<h1 class=""charactername"">
Dark Pit
</h1>","
		Down Air
		","
		10
		","
		36
		","
		12
		","
		Autocancels on frame 1-6 and 36 onward
		","
		10.0
		","
		8
		","
		4
		","
		Normal/Late
		","
		-8
		","
		10/11—12
		"
17,"<h1 class=""charactername"">
Dark Pit
</h1>","
		Neutral B (Silver Bow)
		","
		16—76
		","
		See Notes
		","
		--
		","
		Total frames vary depending on which move is used: Forward, Grounded : 46 | Forward, Aerial : 43 | Up, Grounded : 42 | Up, Aerial : 40
		","
		5.5—14.0
		","
		6—10
		","
		3—5
		","
		--
		","
		-21 to -15
		","
		16—55 (sideways) || 17—56 (up)
		"
18,"<h1 class=""charactername"">
Dark Pit
</h1>","
		Side B (Electroshock Arm)
		","
		18
		","
		79/49
		","
		--
		","
		Startup is 2 upon reaching a target. Super Armor begins on frame 11 and ends on the frame he begins swing.
		","
		12.0
		","
		16
		","
		11
		","
		--
		","
		-36
		","
		16—35(detector)
		"
19,"<h1 class=""charactername"">
Dark Pit
</h1>","
		Side B, Air (Electrodash Arm, Air)
		","
		21
		","
		104/51
		","
		30
		","
		Startup is 2 upon reaching a target. 55 endlag on the swing if you don't land
		","
		9.5
		","
		12
		","
		9
		","
		--
		","
		-40
		","
		19—35(detector)
		"
20,"<h1 class=""charactername"">
Dark Pit
</h1>","
		Up B (Power of Flight)
		","
		--
		","
		--
		","
		40
		","
		Invulnerable on frame 9-19, 15-19 in the air. Can Sweetspot ledges starting on frame 24.
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		"
21,"<h1 class=""charactername"">
Dark Pit
</h1>","
		Down B (Guardian Orbitars)
		","
		7 (Start of Reflect)
		","
		43—124
		","
		--
		","
		Reflects/blocks as early as frame 7. 18 endlag on release.
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		"
22,"<h1 class=""charactername"">
Dark Pit
</h1>","
		Grab
		","
		6
		","
		34
		","
		--
		","
		--		
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		","
		6—7
		"
23,"<h1 class=""charactername"">
Dark Pit
</h1>","
		Dash Grab
		","
		9
		","
		42
		","
		--
		","
		--		
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		","
		9—10
		"
24,"<h1 class=""charactername"">
Dark Pit
</h1>","
		Pivot Grab
		","
		10
		","
		37
		","
		--
		","
		--		
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		","
		10—11
		"
25,"<h1 class=""charactername"">
Dark Pit
</h1>","
		Pummel
		","
		1
		","
		19
		","
		--
		","
		Total frames includes 13 frames of hitlag
		","
		1.3
		","
		--
		","
		--
		","
		--
		","
		--
		","
		10—11
		"
26,"<h1 class=""charactername"">
Dark Pit
</h1>","
		Forward Throw
		","
		12/14
		","
		27
		","
		--
		","
		--		
		","
		6.0/4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		10—11
		"
27,"<h1 class=""charactername"">
Dark Pit
</h1>","
		Backward Throw
		","
		29
		","
		38
		","
		--
		","
		--		
		","
		8.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		10—11
		"
28,"<h1 class=""charactername"">
Dark Pit
</h1>","
		Up Throw
		","
		13/15
		","
		37
		","
		--
		","
		--		
		","
		4.0/7.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		10—11
		"
29,"<h1 class=""charactername"">
Dark Pit
</h1>","
		Down Throw
		","
		13/16
		","
		31
		","
		--
		","
		--		
		","
		2.0/4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		10—11
		"
30,"<h1 class=""charactername"">
Dark Pit
</h1>","
		Spot Dodge
		","
		13/16
		","
		20/25
		","
		--
		","
		Invulnerable on frame 3-17
		","
		2.0/4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		10—11
		"
31,"<h1 class=""charactername"">
Dark Pit
</h1>","
		Forward Roll
		","
		13/16
		","
		29
		","
		--
		","
		Invulnerable on frame 4-15	
		","
		2.0/4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		10—11
		"
32,"<h1 class=""charactername"">
Dark Pit
</h1>","
		Backward Roll
		","
		13/16
		","
		34
		","
		--
		","
		Invulnerable on frame 5-16 	
		","
		2.0/4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		10—11
		"
33,"<h1 class=""charactername"">
Dark Pit
</h1>","
		Neutral Air Dodge
		","
		13/16
		","
		52
		","
		10
		","
		Invulnerable on frame 3-29
		","
		2.0/4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		10—11
		"
34,"<h1 class=""charactername"">
Dark Pit
</h1>","
		Air Dodge, Down
		","
		13/16
		","
		73
		","
		11-19
		","
		Invulnerable on frame 3-21			
		","
		2.0/4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		10—11
		"
35,"<h1 class=""charactername"">
Dark Pit
</h1>","
		Air Dodge, Diagonally Down
		","
		13/16
		","
		82
		","
		11-19
		","
		Invulnerable on frame 3-21		
		","
		2.0/4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		10—11
		"
36,"<h1 class=""charactername"">
Dark Pit
</h1>","
		Air Dodge, Left/Right
		","
		13/16
		","
		89
		","
		11-19
		","
		Invulnerable on frame 3-21	
		","
		2.0/4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		10—11
		"
37,"<h1 class=""charactername"">
Dark Pit
</h1>","
		Air Dodge, Diagonally Up
		","
		13/16
		","
		110
		","
		11-19
		","
		Invulnerable on frame 3-21	
		","
		2.0/4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		10—11
		"
38,"<h1 class=""charactername"">
Dark Pit
</h1>","
		Air Dodge, Up
		","
		13/16
		","
		119
		","
		11-19
		","
		Invulnerable on frame 3-21	
		","
		2.0/4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		10—11
		"
39,"<h1 class=""charactername"">
Dark Pit
</h1>","
			Ledge Grab
		","
		13/16
		","
		119
		","
		11-19
		","
		Invulnerable on frame 3-21	
		","
		2.0/4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		10—11
		"
40,"<h1 class=""charactername"">
Dark Pit
</h1>","
			Ledge Grab
		","
		13/16
		","
		119
		","
		11-19
		","
		Invulnerable on frame 3-21	
		","
		2.0/4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		10—11
		"
41,"<h1 class=""charactername"">
Dark Pit
</h1>","
				Ledge Hang
			","
		13/16
		","
		119
		","
		11-19
		","
		Invulnerable on frame 3-21	
		","
		2.0/4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		10—11
		"
