,Character Name,Move name,Start up,Total frames,Landingag,Notes,Base damage,Shield lag,Shield stun,Which hit box,Advantage,Active frames
10,"<h1 class=""charactername"">
roy
</h1>","
		Back Air
		","
		8
		","
		35
		","
		10
		","
		Autocancels on frame 1-2 and 32 onward
		","
		12.0/9.0
		","
		12/7
		","
		5/4
		","
		Close/Far
		","
		-5/-6
		","
		8—10
		"
11,"<h1 class=""charactername"">
roy
</h1>","
		Up Air
		","
		5
		","
		41
		","
		8
		","
		Autocancels on frame 1-2 and 38 onward
		","
		9.0/6.0
		","
		10/6
		","
		4/3
		","
		Close/Far
		","
		-4/-5
		","
		5—12
		"
12,"<h1 class=""charactername"">
roy
</h1>","
		Down Air
		","
		16
		","
		51
		","
		14
		","
		Autocancels on frame 1-2 and 52 onward
		","
		15.0/10.0
		","
		13/8
		","
		5/4
		","
		Close/Far
		","
		-9/-10
		","
		16—17
		"
13,"<h1 class=""charactername"">
roy
</h1>","
		Neutral B (Flare Blade)
		","
		21-260
		","
		44-283
		","
		--
		","
		Startup is 10 from release. 11 frames to enter charge state.
		","
		8.0—50.0
		","
		7—22
		","
		8—...
		","
		--
		","
		-15 to Shieldbreak
		","
		21—24 (or 10—14 from release)
		"
14,"<h1 class=""charactername"">
roy
</h1>","
		Side B, Hit 1 (Double-Edge Dance, Hit 1)
		","
		9
		","
		39/29
		","
		--
		","
		Second total frames is from the air. Can transition to next slash as early as frame 12.
		","
		3.0/2.0
		","
		5/4
		","
		4/3
		","
		Close/Far
		","
		-26/-16(air)
		","
		9—11
		"
15,"<h1 class=""charactername"">
roy
</h1>","
		Double-Edge Dance, Hit 2 Neutral
		","
		5
		","
		38
		","
		--
		","
		Can transition to next slash as early as frame 8.
		","
		3.0/2.0
		","
		5/4
		","
		4/3
		","
		Close/Far
		","
		-29/-30
		","
		5—7
		"
16,"<h1 class=""charactername"">
roy
</h1>","
		Double-Edge Dance, Hit 3 Neutral
		","
		4
		","
		43
		","
		--
		","
		Can transition to next slash as early as frame 7.
		","
		4.0/3.0
		","
		5/5
		","
		5/4
		","
		Close/Far
		","
		-34/-35
		","
		4—6
		"
17,"<h1 class=""charactername"">
roy
</h1>","
		Double-Edge Dance, Hit 4 Neutral
		","
		7
		","
		58
		","
		--
		","
		--
		","
		6.0/4.0
		","
		11/5
		","
		6/5
		","
		Close/Far
		","
		-45/-46
		","
		7—9
		"
18,"<h1 class=""charactername"">
roy
</h1>","
		Double-Edge Dance, Hit 2 Up
		","
		4
		","
		38
		","
		--
		","
		Can transition to next slash as early as frame 8.
		","
		3.0/2.0
		","
		5/4
		","
		4/3
		","
		--
		","
		-34/-35
		","
		4—6
		"
19,"<h1 class=""charactername"">
roy
</h1>","
		Double-Edge Dance, Hit 3 Up
		","
		5
		","
		43
		","
		--
		","
		--
		","
		4.0/3.0
		","
		5/5
		","
		5/4
		","
		Close/Far
		","
		-33/-34
		","
		5—7
		"
20,"<h1 class=""charactername"">
roy
</h1>","
		Double-Edge Dance, Hit 4 Up
		","
		6
		","
		44
		","
		--
		","
		--
		","
		7.0/5.0
		","
		9/8
		","
		7/6
		","
		Close/Far
		","
		-31/-32
		","
		6—10
		"
21,"<h1 class=""charactername"">
roy
</h1>","
		Double-Edge Dance, Hit 3 Down
		","
		5
		","
		44
		","
		--
		","
		Can transition to next slash as early as frame 8
		","
		4.0/3.0
		","
		5/5
		","
		5/4
		","
		Close/Far
		","
		-34/-35
		","
		5—7
		"
22,"<h1 class=""charactername"">
roy
</h1>","
		Double-Edge Dance, Hit 4 Down
		","
		7/10/13/16/19
		","
		71
		","
		--
		","
		--
		","
		2.0/5.0
		","
		4/9
		","
		-/6
		","
		multi/final
		","
		-46
		","
		7/10/13/16/19—21
		"
23,"<h1 class=""charactername"">
roy
</h1>","
		Up B (Blazer)
		","
		9/11...
		","
		--
		","
		30
		","
		Super Armor on frame 4-10 from the ground. Intangible on frame 9.
		","
		5.5/1.1/8.0
		","
		6/4/15
		","
		-/2/8
		","
		First/multi/final
		","
		**
		","
		9/11—19(rehit: 3) / 20—21
		"
24,"<h1 class=""charactername"">
roy
</h1>","
		Down B (Counter)
		","
		8 (Start of Counter)
		","
		67
		","
		--
		","
		Invulnerable on frame 7. Counters on 8-29 from 8-27.
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		","
		**
		"
25,"<h1 class=""charactername"">
roy
</h1>","
		Counter, Attack
		","
		4
		","
		40
		","
		--
		","
		Invulnerable on frame 1-5. In addition to counter freeze frames
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		","
		4—5
		"
26,"<h1 class=""charactername"">
roy
</h1>","
		Grab
		","
		7
		","
		36
		","
		--
		","
		--		
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		","
		7—8
		"
27,"<h1 class=""charactername"">
roy
</h1>","
		Dash Grab
		","
		10
		","
		44
		","
		--
		","
		--		
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		","
		10—11
		"
28,"<h1 class=""charactername"">
roy
</h1>","
		Pivot Grab
		","
		11
		","
		39
		","
		--
		","
		--		
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
29,"<h1 class=""charactername"">
roy
</h1>","
		Pummel
		","
		1
		","
		19
		","
		--
		","
		Total frames includes 13 frames of hitlag		
		","
		1.3
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
30,"<h1 class=""charactername"">
roy
</h1>","
		Forward Throw
		","
		15
		","
		31
		","
		--
		","
		--		
		","
		5.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
31,"<h1 class=""charactername"">
roy
</h1>","
		Backward Throw
		","
		8
		","
		44
		","
		--
		","
		--		
		","
		5.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
32,"<h1 class=""charactername"">
roy
</h1>","
		Up Throw
		","
		13
		","
		44
		","
		--
		","
		--		
		","
		6.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
33,"<h1 class=""charactername"">
roy
</h1>","
		Down Throw
		","
		16
		","
		41
		","
		--
		","
		--		
		","
		5.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
34,"<h1 class=""charactername"">
roy
</h1>","
		Spot Dodge
		","
		16
		","
		20/25
		","
		--
		","
		Invulnerable on frame 3-17
		","
		5.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
35,"<h1 class=""charactername"">
roy
</h1>","
		Forward Roll
		","
		16
		","
		29
		","
		--
		","
		Invulnerable on frame 4-15	
		","
		5.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
36,"<h1 class=""charactername"">
roy
</h1>","
		Backward Roll
		","
		16
		","
		34
		","
		--
		","
		Invulnerable on frame 5-16 	
		","
		5.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
37,"<h1 class=""charactername"">
roy
</h1>","
		Neutral Air Dodge
		","
		16
		","
		44
		","
		10
		","
		Invulnerable on frame 3-29
		","
		5.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
38,"<h1 class=""charactername"">
roy
</h1>","
		Air Dodge, Down
		","
		16
		","
		62
		","
		11-19
		","
		Invulnerable on frame 3-21			
		","
		5.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
39,"<h1 class=""charactername"">
roy
</h1>","
		Air Dodge, Diagonally Down
		","
		16
		","
		68
		","
		11-19
		","
		Invulnerable on frame 3-21		
		","
		5.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
40,"<h1 class=""charactername"">
roy
</h1>","
		Air Dodge, Left/Right
		","
		16
		","
		74
		","
		11-19
		","
		Invulnerable on frame 3-21	
		","
		5.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
41,"<h1 class=""charactername"">
roy
</h1>","
		Air Dodge, Diagonally Up
		","
		16
		","
		87
		","
		11-19
		","
		Invulnerable on frame 3-21	
		","
		5.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
42,"<h1 class=""charactername"">
roy
</h1>","
		Air Dodge, Up
		","
		16
		","
		97
		","
		11-19
		","
		Invulnerable on frame 3-21	
		","
		5.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
43,"<h1 class=""charactername"">
roy
</h1>","
			Ledge Grab
		","
		16
		","
		97
		","
		11-19
		","
		Invulnerable on frame 3-21	
		","
		5.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
44,"<h1 class=""charactername"">
roy
</h1>","
			Ledge Grab
		","
		16
		","
		97
		","
		11-19
		","
		Invulnerable on frame 3-21	
		","
		5.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
45,"<h1 class=""charactername"">
roy
</h1>","
				Ledge Hang
			","
		16
		","
		97
		","
		11-19
		","
		Invulnerable on frame 3-21	
		","
		5.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
