,Character Name,Move name,Start up,Total frames,Landingag,Notes,Base damage,Shield lag,Shield stun,Which hit box,Advantage,Active frames
15,"<h1 class=""charactername"">
robin
</h1>","
		Back Air
		","
		9
		","
		39
		","
		11
		","
		Autocancels on frame 32 onward (either version)
		","
		15.0/5.0/9.0
		","
		15/9/7
		","
		5/3/4
		","
		Early/late/Bronze
		","
		-6/-8/-7
		","
		9—10(11—16)
		"
16,"<h1 class=""charactername"">
robin
</h1>","
		Up Air
		","
		10
		","
		45
		","
		11
		","
		Autocancels on frame 1-4 and 27 onward (bronze) or 28 (levin)
		","
		13.0/5.0/7.8
		","
		14/9/7
		","
		5/3/4
		","
		Early/Late/Bronze
		","
		-6/-8/-7
		","
		10—13(14—23)
		"
17,"<h1 class=""charactername"">
robin
</h1>","
		Down Air
		","
		13
		","
		59
		","
		16
		","
		Autocancels on frame 48 onward (either version)
		","
		11.0/8.0/7.2/6.0
		","
		16/11/7/6
		","
		4/4/3/3
		","
		Levin Early/late, Bronze Early/late
		","
		-7/-7/-8/-8
		","
		13—15(16—17/18—24)
		"
18,"<h1 class=""charactername"">
robin
</h1>","
		Neutral B (Thunder/Elthunder/Arcthunder)
		","
		8/8/8
		","
		32/38/38
		","
		--
		","
		7 frames to enter charge state. 4 to cancel charge with shield 38 frames to reach Elthunder 88 to reach Arcthunder, 148 to reach Thoron
		","
		5.5/11.0
		","
		9/13
		","
		3/4
		","
		Thunder/Elthunder/Arcthunder
		","
		-12/-13
		","
		8—22 / 8—49 / 8—79
		"
19,"<h1 class=""charactername"">
robin
</h1>","
		Arcthunder (Vortex)
		","
		1...
		","
		--
		","
		--
		","
		--
		","
		6.0/2.4/8.0
		","
		-/-/11
		","
		-/-/3
		","
		First/Multi/Final
		","
		+0
		","
		1—16(rehit: 4)/17
		"
20,"<h1 class=""charactername"">
robin
</h1>","
		Thoron
		","
		23/27/31/35/39/43/47
		","
		74
		","
		--
		","
		--
		","
		2.6/2.6
		","
		-/7
		","
		-/2
		","
		Multi/Final
		","
		-20
		","
		**
		"
21,"<h1 class=""charactername"">
robin
</h1>","
		Side B (Arcfire)
		","
		17
		","
		63
		","
		--
		","
		Pillar hits once every eight frames, ending on frame 50.
		","
		2.0/1.3/4.0
		","
		6/4/11
		","
		2/2/2
		","
		First/Multi/Final
		","
		+13
		","
		17—61
		"
22,"<h1 class=""charactername"">
robin
</h1>","
		Up B (Elwind)
		","
		8/28
		","
		--
		","
		25
		","
		Hitbox animation note: The blades are relative to Robin's position when he shoots them. In-game, Robin will move after each blade is shot, so they are not relative to each other at all. Visual is default angle.
		","
		7.0/5.0
		","
		7/6
		","
		3/3
		","
		Early/Late
		","
		--
		","
		8(9—12/13—31) / 28—32(33—55)
		"
23,"<h1 class=""charactername"">
robin
</h1>","
		Down B (Nosferatu)
		","
		15
		","
		49
		","
		--
		","
		Invulnerable on frame 15-18. 31 frames animation for releasing victim.
		","
		**
		","
		--
		","
		--
		","
		--
		","
		**
		","
		15—18
		"
24,"<h1 class=""charactername"">
robin
</h1>","
		Thrown Items
		","
		--
		","
		--
		","
		--
		","
		--
		","
		**
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		"
25,"<h1 class=""charactername"">
robin
</h1>","
		Grab
		","
		7
		","
		39
		","
		--
		","
		--		
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		","
		7—8
		"
26,"<h1 class=""charactername"">
robin
</h1>","
		Dash Grab
		","
		10
		","
		47
		","
		--
		","
		--		
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		","
		10—11
		"
27,"<h1 class=""charactername"">
robin
</h1>","
		Pivot Grab
		","
		11
		","
		42
		","
		--
		","
		--		
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
28,"<h1 class=""charactername"">
robin
</h1>","
		Pummel
		","
		1
		","
		21
		","
		**
		","
		Total frames includes 15 frames of hitlag	
		","
		1.5
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
29,"<h1 class=""charactername"">
robin
</h1>","
		Forward Throw
		","
		16
		","
		31
		","
		--
		","
		--		
		","
		8.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
30,"<h1 class=""charactername"">
robin
</h1>","
		Backward Throw
		","
		25
		","
		44
		","
		--
		","
		--		
		","
		11.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
31,"<h1 class=""charactername"">
robin
</h1>","
		Up Throw
		","
		15
		","
		47
		","
		--
		","
		--		
		","
		9.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
32,"<h1 class=""charactername"">
robin
</h1>","
		Down Throw
		","
		16
		","
		37
		","
		--
		","
		--	
		","
		6.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
33,"<h1 class=""charactername"">
robin
</h1>","
		Spot Dodge
		","
		16
		","
		21/26
		","
		--
		","
		Invulnerable on frame 3-17		
		","
		6.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
34,"<h1 class=""charactername"">
robin
</h1>","
		Forward Roll
		","
		16
		","
		30
		","
		--
		","
		Invulnerable on frame 4-15
		","
		6.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
35,"<h1 class=""charactername"">
robin
</h1>","
		Backward Roll
		","
		16
		","
		35
		","
		--
		","
		Invulnerable on frame 5-16
		","
		6.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
36,"<h1 class=""charactername"">
robin
</h1>","
		Neutral Air Dodge
		","
		16
		","
		51
		","
		10
		","
		Invulnerable on frame 3-30
		","
		6.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
37,"<h1 class=""charactername"">
robin
</h1>","
		Air Dodge, Down
		","
		16
		","
		73
		","
		11-19
		","
		Invulnerable on frame 3-21
		","
		6.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
38,"<h1 class=""charactername"">
robin
</h1>","
		Air Dodge, Diagonally Down
		","
		16
		","
		79
		","
		11-19
		","
		Invulnerable on frame 3-21
		","
		6.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
39,"<h1 class=""charactername"">
robin
</h1>","
		Air Dodge, Left/Right
		","
		16
		","
		86
		","
		11-19
		","
		Invulnerable on frame 3-21
		","
		6.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
40,"<h1 class=""charactername"">
robin
</h1>","
		Air Dodge, Diagonally Up
		","
		16
		","
		103
		","
		11-19
		","
		Invulnerable on frame 3-21
		","
		6.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
41,"<h1 class=""charactername"">
robin
</h1>","
		Air Dodge, Up
		","
		16
		","
		114
		","
		11-19
		","
		Invulnerable on frame 3-21
		","
		6.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
42,"<h1 class=""charactername"">
robin
</h1>","
			Ledge Grab
		","
		16
		","
		114
		","
		11-19
		","
		Invulnerable on frame 3-21
		","
		6.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
43,"<h1 class=""charactername"">
robin
</h1>","
			Ledge Grab
		","
		16
		","
		114
		","
		11-19
		","
		Invulnerable on frame 3-21
		","
		6.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
44,"<h1 class=""charactername"">
robin
</h1>","
				Ledge Hang
			","
		16
		","
		114
		","
		11-19
		","
		Invulnerable on frame 3-21
		","
		6.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—12
		"
