,Character Name,Move name,Start up,Advantage,Active frames
30,"<h1 class=""charactername"">
bayonetta
</h1>","
		Pivot Grab
		","
		11
		","
		--
		","
		11—12
		"
31,"<h1 class=""charactername"">
bayonetta
</h1>","
		Pummel
		","
		1/13
		","
		--
		","
		11—12
		"
32,"<h1 class=""charactername"">
bayonetta
</h1>","
		Forward Throw
		","
		14/15
		","
		--
		","
		11—12
		"
33,"<h1 class=""charactername"">
bayonetta
</h1>","
		Backward Throw
		","
		14-15
		","
		--
		","
		11—12
		"
34,"<h1 class=""charactername"">
bayonetta
</h1>","
		Up Throw
		","
		9/10
		","
		--
		","
		11—12
		"
35,"<h1 class=""charactername"">
bayonetta
</h1>","
		Down Throw
		","
		20/21
		","
		--
		","
		11—12
		"
36,"<h1 class=""charactername"">
bayonetta
</h1>","
		Spot Dodge
		","
		20/21
		","
		--
		","
		11—12
		"
37,"<h1 class=""charactername"">
bayonetta
</h1>","
		Forward Roll
		","
		20/21
		","
		--
		","
		11—12
		"
38,"<h1 class=""charactername"">
bayonetta
</h1>","
		Backward Roll
		","
		20/21
		","
		--
		","
		11—12
		"
39,"<h1 class=""charactername"">
bayonetta
</h1>","
		Neutral Air Dodge
		","
		20/21
		","
		--
		","
		11—12
		"
40,"<h1 class=""charactername"">
bayonetta
</h1>","
		Air Dodge, Down
		","
		20/21
		","
		--
		","
		11—12
		"
41,"<h1 class=""charactername"">
bayonetta
</h1>","
		Air Dodge, Diagonally Down
		","
		20/21
		","
		--
		","
		11—12
		"
42,"<h1 class=""charactername"">
bayonetta
</h1>","
		Air Dodge, Left/Right
		","
		20/21
		","
		--
		","
		11—12
		"
43,"<h1 class=""charactername"">
bayonetta
</h1>","
		Air Dodge, Diagonally Up
		","
		20/21
		","
		--
		","
		11—12
		"
44,"<h1 class=""charactername"">
bayonetta
</h1>","
		Air Dodge, Up
		","
		20/21
		","
		--
		","
		11—12
		"
45,"<h1 class=""charactername"">
bayonetta
</h1>","
		Air Dodge, Up
		","
		20/21
		","
		--
		","
		11—12
		"
46,"<h1 class=""charactername"">
bayonetta
</h1>","
			Ledge Grab
		","
		20/21
		","
		--
		","
		11—12
		"
47,"<h1 class=""charactername"">
bayonetta
</h1>","
				Ledge Hang
			","
		20/21
		","
		--
		","
		11—12
		"
