,Character Name,Move name,Start up,Total frames,Landingag,Notes,Base damage,Shield lag,Shield stun,Which hit box,Advantage,Active frames
10,"<h1 class=""charactername"">
greninja
</h1>","
		Up Smash
		","
		12/18
		","
		51
		","
		--
		","
		Charge hold is frame 8
		","
		5.0/14.0/11.0
		","
		8/14/8
		","
		4/10/8
		","
		First/Second/Late
		","
		-23
		","
		12—17/18(19—20/21)
		"
11,"<h1 class=""charactername"">
greninja
</h1>","
		Down Smash
		","
		11
		","
		49
		","
		--
		","
		Charge hold is frame 4
		","
		13.0/11.0
		","
		9/?
		","
		9/?
		","
		Far/Close
		","
		-29
		","
		11—12(13)
		"
12,"<h1 class=""charactername"">
greninja
</h1>","
		Down Taunt
		","
		30
		","
		79
		","
		--
		","
		Does not give aerial opponents hit stun
		","
		0.5
		","
		**
		","
		**
		","
		--
		","
		**
		","
		30—73 (rehit: 3)
		"
13,"<h1 class=""charactername"">
greninja
</h1>","
		Neutral Air
		","
		12
		","
		52
		","
		7
		","
		Autocancels on frame 1-9 and 40 onward
		","
		11.0/6.0
		","
		8/6
		","
		4/3
		","
		--
		","
		-3/-4
		","
		12—13(14—19)
		"
14,"<h1 class=""charactername"">
greninja
</h1>","
		Forward Air
		","
		16
		","
		54
		","
		11
		","
		Autocancels on frame 1-12 and 40 onward
		","
		14.0
		","
		11
		","
		5
		","
		--
		","
		-6
		","
		16—17
		"
15,"<h1 class=""charactername"">
greninja
</h1>","
		Back Air
		","
		5/7/11
		","
		40
		","
		10
		","
		Autocancels on frame 1-3 and 35 onward
		","
		3.0/2.5/6.0
		","
		5/5/13
		","
		2/2/3
		","
		--
		","
		-8/-7
		","
		5/7/11—14
		"
16,"<h1 class=""charactername"">
greninja
</h1>","
		Up Air
		","
		7/10/13/16/19/22
		","
		41
		","
		14
		","
		Autocancels on frame 1-2 and 35 onward
		","
		1.3/3.0
		","
		4/13
		","
		2/2
		","
		Multi/Final
		","
		-12/-12
		","
		7—8/10—11/13—14/16—17/19—20/22
		"
17,"<h1 class=""charactername"">
greninja
</h1>","
		Down Air
		","
		17
		","
		51
		","
		30
		","
		On-hit bounce animation takes 20 frames before you can act. Autocancels on frame 1-2 and 53 onward
		","
		8.0
		","
		15
		","
		4
		","
		Early/Late
		","
		-16
		","
		17—19(20—45)
		"
18,"<h1 class=""charactername"">
greninja
</h1>","
		Neutral B (Water Shuriken)
		","
		20—60
		","
		45—81
		","
		--
		","
		startup is 6 and total frames is 31 on release. Full charge version hits on frames 1/7/13/19/25/28
		","
		3.0—10.8, 1.0/9.0
		","
		5—8/4/11
		","
		2—4/2/4/10/11
		","
		partial charge/full charge
		","
		-18 to -13
		","
		20—35 — 60—95
		"
19,"<h1 class=""charactername"">
greninja
</h1>","
		Side B (Shadow Sneak)
		","
		24(+5)
		","
		63
		","
		--
		","
		Startup is 24 from release. Must ready this move for at least five frames.
		","
		10.0/12.0
		","
		10/12
		","
		10/11
		","
		Front/Back Kick
		","
		-29/-28
		","
		24—25
		"
20,"<h1 class=""charactername"">
greninja
</h1>","
		Up B (Hydro Pump)
		","
		19
		","
		--
		","
		32
		","
		--
		","
		2.0
		","
		8
		","
		2
		","
		--
		","
		--
		","
		**
		"
21,"<h1 class=""charactername"">
greninja
</h1>","
		Down B (Substitute)
		","
		8 (Start of Counter)
		","
		69
		","
		--
		","
		Invulnerable on frame 7. Counters on frame 8-34
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		","
		8—34 (counter)
		"
22,"<h1 class=""charactername"">
greninja
</h1>","
		Down B, Attack (Substitute, Attack)
		","
		19
		","
		63
		","
		--
		","
		Invulnerable on frame 1-33 in addition to 22 freeze frames.
		","
		11.0/13.0
		","
		9/10
		","
		11/12
		","
		Side/Up or Down
		","
		-33/-32
		","
		19
		"
23,"<h1 class=""charactername"">
greninja
</h1>","
		Grab
		","
		10
		","
		38
		","
		--
		","
		--		
		","
		--
		","
		9/10
		","
		11/12
		","
		Side/Up or Down
		","
		-33/-32
		","
		10—11
		"
24,"<h1 class=""charactername"">
greninja
</h1>","
		Dash Grab
		","
		13
		","
		46
		","
		--
		","
		--		
		","
		--
		","
		9/10
		","
		11/12
		","
		Side/Up or Down
		","
		-33/-32
		","
		13—14
		"
25,"<h1 class=""charactername"">
greninja
</h1>","
		Pivot Grab
		","
		14
		","
		41
		","
		--
		","
		--		
		","
		--
		","
		9/10
		","
		11/12
		","
		Side/Up or Down
		","
		-33/-32
		","
		14—15
		"
26,"<h1 class=""charactername"">
greninja
</h1>","
		Pummel
		","
		2
		","
		18
		","
		Total frames includes 10 frames of hitlag.
		","
		--		
		","
		1.0
		","
		9/10
		","
		11/12
		","
		Side/Up or Down
		","
		-33/-32
		","
		14—15
		"
27,"<h1 class=""charactername"">
greninja
</h1>","
		Forward Throw
		","
		15/16
		","
		31
		","
		--
		","
		--		
		","
		3.5/4.5
		","
		9/10
		","
		11/12
		","
		Side/Up or Down
		","
		-33/-32
		","
		14—15
		"
28,"<h1 class=""charactername"">
greninja
</h1>","
		Backward Throw
		","
		18
		","
		44
		","
		--
		","
		--		
		","
		9.0
		","
		9/10
		","
		11/12
		","
		Side/Up or Down
		","
		-33/-32
		","
		14—15
		"
29,"<h1 class=""charactername"">
greninja
</h1>","
		Up Throw
		","
		16
		","
		42
		","
		--
		","
		--		
		","
		5.0
		","
		9/10
		","
		11/12
		","
		Side/Up or Down
		","
		-33/-32
		","
		14—15
		"
30,"<h1 class=""charactername"">
greninja
</h1>","
		Down Throw
		","
		16
		","
		37
		","
		--
		","
		--		
		","
		5.0
		","
		9/10
		","
		11/12
		","
		Side/Up or Down
		","
		-33/-32
		","
		14—15
		"
31,"<h1 class=""charactername"">
greninja
</h1>","
		Spot Dodge
		","
		16
		","
		19/24
		","
		--
		","
		Invulnerable on frame 3-16.		
		","
		5.0
		","
		9/10
		","
		11/12
		","
		Side/Up or Down
		","
		-33/-32
		","
		14—15
		"
32,"<h1 class=""charactername"">
greninja
</h1>","
		Forward Roll
		","
		16
		","
		28
		","
		--
		","
		Invulnerable on frame 4-14.		
		","
		5.0
		","
		9/10
		","
		11/12
		","
		Side/Up or Down
		","
		-33/-32
		","
		14—15
		"
33,"<h1 class=""charactername"">
greninja
</h1>","
		Backward Roll
		","
		16
		","
		33
		","
		--
		","
		Invulnerable on frame 4-15.		
		","
		5.0
		","
		9/10
		","
		11/12
		","
		Side/Up or Down
		","
		-33/-32
		","
		14—15
		"
34,"<h1 class=""charactername"">
greninja
</h1>","
		Neutral Air Dodge
		","
		16
		","
		41
		","
		10
		","
		Invulnerable on frame 2-27.		
		","
		5.0
		","
		9/10
		","
		11/12
		","
		Side/Up or Down
		","
		-33/-32
		","
		14—15
		"
35,"<h1 class=""charactername"">
greninja
</h1>","
		Air Dodge, Down
		","
		16
		","
		60
		","
		11-19
		","
		Invulnerable on frame 2-27.	
		","
		5.0
		","
		9/10
		","
		11/12
		","
		Side/Up or Down
		","
		-33/-32
		","
		14—15
		"
36,"<h1 class=""charactername"">
greninja
</h1>","
		Air Dodge, Diagonally Down
		","
		16
		","
		67
		","
		11-19
		","
		Invulnerable on frame 2-27.	
		","
		5.0
		","
		9/10
		","
		11/12
		","
		Side/Up or Down
		","
		-33/-32
		","
		14—15
		"
37,"<h1 class=""charactername"">
greninja
</h1>","
		Air Dodge, Left/Right
		","
		16
		","
		71
		","
		11-19
		","
		Invulnerable on frame 2-27.			
		","
		5.0
		","
		9/10
		","
		11/12
		","
		Side/Up or Down
		","
		-33/-32
		","
		14—15
		"
38,"<h1 class=""charactername"">
greninja
</h1>","
		Air Dodge, Diagonally Up
		","
		16
		","
		78
		","
		11-19
		","
		Invulnerable on frame 2-27.			
		","
		5.0
		","
		9/10
		","
		11/12
		","
		Side/Up or Down
		","
		-33/-32
		","
		14—15
		"
39,"<h1 class=""charactername"">
greninja
</h1>","
		Air Dodge, Up
		","
		16
		","
		85
		","
		11-19
		","
		Invulnerable on frame 2-27.
		","
		5.0
		","
		9/10
		","
		11/12
		","
		Side/Up or Down
		","
		-33/-32
		","
		14—15
		"
40,"<h1 class=""charactername"">
greninja
</h1>","
			Ledge Grab
		","
		16
		","
		85
		","
		11-19
		","
		Invulnerable on frame 2-27.
		","
		5.0
		","
		9/10
		","
		11/12
		","
		Side/Up or Down
		","
		-33/-32
		","
		14—15
		"
41,"<h1 class=""charactername"">
greninja
</h1>","
			Ledge Grab
		","
		16
		","
		85
		","
		11-19
		","
		Invulnerable on frame 2-27.
		","
		5.0
		","
		9/10
		","
		11/12
		","
		Side/Up or Down
		","
		-33/-32
		","
		14—15
		"
42,"<h1 class=""charactername"">
greninja
</h1>","
				Ledge Hang
			","
		16
		","
		85
		","
		11-19
		","
		Invulnerable on frame 2-27.
		","
		5.0
		","
		9/10
		","
		11/12
		","
		Side/Up or Down
		","
		-33/-32
		","
		14—15
		"
