,Character Name,Move name,Start up,Total frames,Landingag,Notes,Base damage,Shield lag,Shield stun,Which hit box,Advantage,Active frames
29,"<h1 class=""charactername"">
mii gunner
</h1>","
		Dash Grab
		","
		9
		","
		42
		","
		--
		","
		--		
		","
		--
		","
		5
		","
		5
		","
		--
		","
		-10
		","
		9—10
		"
30,"<h1 class=""charactername"">
mii gunner
</h1>","
		Pivot Grab
		","
		10
		","
		37
		","
		--
		","
		--		
		","
		--
		","
		5
		","
		5
		","
		--
		","
		-10
		","
		10—11
		"
31,"<h1 class=""charactername"">
mii gunner
</h1>","
		Pummel
		","
		1
		","
		19
		","
		--
		","
		Total frames includes 13 frames of hitlag
		","
		1.3
		","
		5
		","
		5
		","
		--
		","
		-10
		","
		10—11
		"
32,"<h1 class=""charactername"">
mii gunner
</h1>","
		Forward Throw
		","
		10/12
		","
		33
		","
		--
		","
		--	
		","
		4.0/3.0
		","
		5
		","
		5
		","
		--
		","
		-10
		","
		10—11
		"
33,"<h1 class=""charactername"">
mii gunner
</h1>","
		Backward Throw
		","
		10
		","
		49
		","
		--
		","
		Shoots blaster on 20.		
		","
		7.0/3.0
		","
		5
		","
		5
		","
		--
		","
		-10
		","
		10—11
		"
34,"<h1 class=""charactername"">
mii gunner
</h1>","
		Up Throw
		","
		7
		","
		51
		","
		--
		","
		Shoots blaster on 18 and 28
		","
		7.0/3.0
		","
		5
		","
		5
		","
		--
		","
		-10
		","
		10—11
		"
35,"<h1 class=""charactername"">
mii gunner
</h1>","
		Down Throw
		","
		16
		","
		40
		","
		--
		","
		--		
		","
		7.0
		","
		5
		","
		5
		","
		--
		","
		-10
		","
		10—11
		"
36,"<h1 class=""charactername"">
mii gunner
</h1>","
		Spot Dodge
		","
		16
		","
		20/25
		","
		--
		","
		Invulnerable on frame 3-17
		","
		7.0
		","
		5
		","
		5
		","
		--
		","
		-10
		","
		10—11
		"
37,"<h1 class=""charactername"">
mii gunner
</h1>","
		Forward Roll
		","
		16
		","
		29
		","
		--
		","
		Invulnerable on frame 4-15
		","
		7.0
		","
		5
		","
		5
		","
		--
		","
		-10
		","
		10—11
		"
38,"<h1 class=""charactername"">
mii gunner
</h1>","
		Backward Roll
		","
		16
		","
		34
		","
		--
		","
		Invulnerable on frame 5-16
		","
		7.0
		","
		5
		","
		5
		","
		--
		","
		-10
		","
		10—11
		"
39,"<h1 class=""charactername"">
mii gunner
</h1>","
		Neutral Air Dodge
		","
		16
		","
		52
		","
		10
		","
		Invulnerable on frame 3-29
		","
		7.0
		","
		5
		","
		5
		","
		--
		","
		-10
		","
		10—11
		"
40,"<h1 class=""charactername"">
mii gunner
</h1>","
		Air Dodge, Down
		","
		16
		","
		73
		","
		11-19
		","
		Invulnerable on frame 3-21	
		","
		7.0
		","
		5
		","
		5
		","
		--
		","
		-10
		","
		10—11
		"
41,"<h1 class=""charactername"">
mii gunner
</h1>","
		Air Dodge, Diagonally Down
		","
		16
		","
		82
		","
		11-19
		","
		Invulnerable on frame 3-21	
		","
		7.0
		","
		5
		","
		5
		","
		--
		","
		-10
		","
		10—11
		"
42,"<h1 class=""charactername"">
mii gunner
</h1>","
		Air Dodge, Left/Right
		","
		16
		","
		87
		","
		11-19
		","
		Invulnerable on frame 3-21	
		","
		7.0
		","
		5
		","
		5
		","
		--
		","
		-10
		","
		10—11
		"
43,"<h1 class=""charactername"">
mii gunner
</h1>","
		Air Dodge, Diagonally Up
		","
		16
		","
		103
		","
		11-19
		","
		Invulnerable on frame 3-21
		","
		7.0
		","
		5
		","
		5
		","
		--
		","
		-10
		","
		10—11
		"
44,"<h1 class=""charactername"">
mii gunner
</h1>","
		Air Dodge, Up
		","
		16
		","
		114
		","
		11-19
		","
		Invulnerable on frame 3-21	
		","
		7.0
		","
		5
		","
		5
		","
		--
		","
		-10
		","
		10—11
		"
45,"<h1 class=""charactername"">
mii gunner
</h1>","
			Ledge Grab
		","
		16
		","
		114
		","
		11-19
		","
		Invulnerable on frame 3-21	
		","
		7.0
		","
		5
		","
		5
		","
		--
		","
		-10
		","
		10—11
		"
46,"<h1 class=""charactername"">
mii gunner
</h1>","
			Ledge Grab
		","
		16
		","
		114
		","
		11-19
		","
		Invulnerable on frame 3-21	
		","
		7.0
		","
		5
		","
		5
		","
		--
		","
		-10
		","
		10—11
		"
47,"<h1 class=""charactername"">
mii gunner
</h1>","
				Ledge Hang
			","
		16
		","
		114
		","
		11-19
		","
		Invulnerable on frame 3-21	
		","
		7.0
		","
		5
		","
		5
		","
		--
		","
		-10
		","
		10—11
		"
