,Character Name,Move name,Start up,Total frames,Landingag,Notes,Base damage,Shield lag,Shield stun,Which hit box,Advantage,Active frames
10,"<h1 class=""charactername"">
zero suit samus
</h1>","
		Neutral Air
		","
		10
		","
		51
		","
		6
		","
		Autocancels on frame 1-3 and 42 onward
		","
		8.0
		","
		11
		","
		4
		","
		--
		","
		-2
		","
		10—11(15—16)
		"
11,"<h1 class=""charactername"">
zero suit samus
</h1>","
		Forward Air
		","
		6/13
		","
		46
		","
		10
		","
		Autocancels on frame 1-3 and 38 onward
		","
		5.0/7.0
		","
		6/7
		","
		3/3
		","
		--
		","
		-7/-7
		","
		6—7/13—14
		"
12,"<h1 class=""charactername"">
zero suit samus
</h1>","
		Back Air
		","
		8
		","
		40
		","
		10
		","
		Autocancels on frame 1-3 and 31 onward
		","
		10.0/12.0
		","
		8/9
		","
		4/5
		","
		Close/Far
		","
		-6/-5
		","
		8—9
		"
13,"<h1 class=""charactername"">
zero suit samus
</h1>","
		Up Air
		","
		6
		","
		34
		","
		5
		","
		Autocancels on frame 25 onward
		","
		6.5
		","
		6
		","
		3
		","
		--
		","
		-2
		","
		6—12
		"
14,"<h1 class=""charactername"">
zero suit samus
</h1>","
		Down Air
		","
		14
		","
		67
		","
		24
		","
		Landing hit on frame 1. Autocancels on frame 1-3 and 50 onward
		","
		6.0/5.0/5.5
		","
		6/6
		","
		3/6
		","
		Aerial Opponent/Grounded Opponent/Landing
		","
		-17
		","
		14—49/1—3
		"
15,"<h1 class=""charactername"">
zero suit samus
</h1>","
		Z Air
		","
		9
		","
		49
		","
		8
		","
		Tethers on frame 2
		","
		5.0
		","
		9
		","
		6
		","
		--
		","
		-2
		","
		9—19
		"
16,"<h1 class=""charactername"">
zero suit samus
</h1>","
		Neutral B (Paralyzer)
		","
		21—43
		","
		48—70
		","
		--
		","
		On release, startup is 1 and total frames is 28.
		","
		4.0—6.0
		","
		5—6
		","
		2—3
		","
		--
		","
		-20 to -18
		","
		21—44 (no charge) || 43—90 (max charge)
		"
17,"<h1 class=""charactername"">
zero suit samus
</h1>","
		Side B (Plasma Whip)
		","
		22/24/26/28/31
		","
		55
		","
		--
		","
		Tethers on frame 20
		","
		2.0/1.2/8.0
		","
		7/7/11
		","
		-/3/8
		","
		First/multi/Final
		","
		-15
		","
		22—23/24—25/26—27/28—29/31—35
		"
18,"<h1 class=""charactername"">
zero suit samus
</h1>","
		Up B (Boost Kick)
		","
		4/10...
		","
		--
		","
		30
		","
		--
		","
		5.0/1.3/4.0
		","
		6/4/14
		","
		6/3/5
		","
		First/multi/Final
		","
		--
		","
		4/10—22/26/32—33 (rehit: 4)
		"
19,"<h1 class=""charactername"">
zero suit samus
</h1>","
		Down B (Flip Jump)
		","
		--
		","
		38
		","
		--
		","
		Automatic bounce off target has 58 endlag but can end early if you land during it. Invulnerable on frame 3-12. Can transition to Manual kick as early as frame 14.
		","
		8.0
		","
		13
		","
		8
		","
		--
		","
		**
		","
		**
		"
20,"<h1 class=""charactername"">
zero suit samus
</h1>","
		Flip Jump, Kick
		","
		9
		","
		59
		","
		35
		","
		Landing lag only occurs if you land during 59 frame animation or during the bounce after a hit, which is a 49 frame animation
		","
		14.0
		","
		12
		","
		13
		","
		--
		","
		-36
		","
		9—12
		"
21,"<h1 class=""charactername"">
zero suit samus
</h1>","
		Grab
		","
		15
		","
		58
		","
		--
		","
		Hand grab box only active for first 3 frames.		
		","
		--
		","
		12
		","
		13
		","
		--
		","
		-36
		","
		15—25
		"
22,"<h1 class=""charactername"">
zero suit samus
</h1>","
		Dash Grab
		","
		17
		","
		66
		","
		--
		","
		Hand grab box only active for first 3 frames.		
		","
		--
		","
		12
		","
		13
		","
		--
		","
		-36
		","
		17—26
		"
23,"<h1 class=""charactername"">
zero suit samus
</h1>","
		Pivot Grab
		","
		18
		","
		61
		","
		--
		","
		Hand grab box only active for first 3 frames.
		","
		--
		","
		12
		","
		13
		","
		--
		","
		-36
		","
		18—26
		"
24,"<h1 class=""charactername"">
zero suit samus
</h1>","
		Pummel
		","
		1
		","
		19
		","
		--
		","
		Total frames includes 13 frames of hitlag
		","
		1.3
		","
		12
		","
		13
		","
		--
		","
		-36
		","
		18—26
		"
25,"<h1 class=""charactername"">
zero suit samus
</h1>","
		Forward Throw
		","
		8/9
		","
		25
		","
		--
		","
		--		
		","
		5.0/4.0
		","
		12
		","
		13
		","
		--
		","
		-36
		","
		18—26
		"
26,"<h1 class=""charactername"">
zero suit samus
</h1>","
		Backward Throw
		","
		9/11
		","
		27
		","
		--
		","
		--		
		","
		2.0/6.0
		","
		12
		","
		13
		","
		--
		","
		-36
		","
		18—26
		"
27,"<h1 class=""charactername"">
zero suit samus
</h1>","
		Up Throw
		","
		3/5
		","
		40
		","
		--
		","
		--		
		","
		2.0/8.0
		","
		12
		","
		13
		","
		--
		","
		-36
		","
		18—26
		"
28,"<h1 class=""charactername"">
zero suit samus
</h1>","
		Down Throw
		","
		20/22
		","
		51
		","
		--
		","
		--		
		","
		4.0/4.0
		","
		12
		","
		13
		","
		--
		","
		-36
		","
		18—26
		"
29,"<h1 class=""charactername"">
zero suit samus
</h1>","
		Spot Dodge
		","
		20/22
		","
		18/23
		","
		--
		","
		Invulnerable on frame 3-14
		","
		4.0/4.0
		","
		12
		","
		13
		","
		--
		","
		-36
		","
		18—26
		"
30,"<h1 class=""charactername"">
zero suit samus
</h1>","
		Forward Roll
		","
		20/22
		","
		26
		","
		--
		","
		Invulnerable on frame 4-12
		","
		4.0/4.0
		","
		12
		","
		13
		","
		--
		","
		-36
		","
		18—26
		"
31,"<h1 class=""charactername"">
zero suit samus
</h1>","
		Backward Roll
		","
		20/22
		","
		32
		","
		--
		","
		Invulnerable on frame 4-14
		","
		4.0/4.0
		","
		12
		","
		13
		","
		--
		","
		-36
		","
		18—26
		"
32,"<h1 class=""charactername"">
zero suit samus
</h1>","
		Neutral Air Dodge
		","
		20/22
		","
		45
		","
		10
		","
		Invulnerable on frame 2-26
		","
		4.0/4.0
		","
		12
		","
		13
		","
		--
		","
		-36
		","
		18—26
		"
33,"<h1 class=""charactername"">
zero suit samus
</h1>","
		Air Dodge, Down
		","
		20/22
		","
		65
		","
		11-19
		","
		Invulnerable on frame 2-19
		","
		4.0/4.0
		","
		12
		","
		13
		","
		--
		","
		-36
		","
		18—26
		"
34,"<h1 class=""charactername"">
zero suit samus
</h1>","
		Air Dodge, Diagonally Down
		","
		20/22
		","
		73
		","
		11-19
		","
		Invulnerable on frame 2-19	
		","
		4.0/4.0
		","
		12
		","
		13
		","
		--
		","
		-36
		","
		18—26
		"
35,"<h1 class=""charactername"">
zero suit samus
</h1>","
		Air Dodge, Left/Right
		","
		20/22
		","
		80
		","
		11-19
		","
		Invulnerable on frame 2-19
		","
		4.0/4.0
		","
		12
		","
		13
		","
		--
		","
		-36
		","
		18—26
		"
36,"<h1 class=""charactername"">
zero suit samus
</h1>","
		Air Dodge, Diagonally Up
		","
		20/22
		","
		90
		","
		11-19
		","
		Invulnerable on frame 2-19
		","
		4.0/4.0
		","
		12
		","
		13
		","
		--
		","
		-36
		","
		18—26
		"
37,"<h1 class=""charactername"">
zero suit samus
</h1>","
		Air Dodge, Up
		","
		20/22
		","
		98
		","
		11-19
		","
		Invulnerable on frame 2-19
		","
		4.0/4.0
		","
		12
		","
		13
		","
		--
		","
		-36
		","
		18—26
		"
38,"<h1 class=""charactername"">
zero suit samus
</h1>","
			Ledge Grab
		","
		20/22
		","
		98
		","
		11-19
		","
		Invulnerable on frame 2-19
		","
		4.0/4.0
		","
		12
		","
		13
		","
		--
		","
		-36
		","
		18—26
		"
39,"<h1 class=""charactername"">
zero suit samus
</h1>","
			Ledge Grab
		","
		20/22
		","
		98
		","
		11-19
		","
		Invulnerable on frame 2-19
		","
		4.0/4.0
		","
		12
		","
		13
		","
		--
		","
		-36
		","
		18—26
		"
40,"<h1 class=""charactername"">
zero suit samus
</h1>","
				Ledge Hang
			","
		20/22
		","
		98
		","
		11-19
		","
		Invulnerable on frame 2-19
		","
		4.0/4.0
		","
		12
		","
		13
		","
		--
		","
		-36
		","
		18—26
		"
