,Character Name,Move name,Start up,Total frames,Landingag,Notes,Base damage,Shield lag,Shield stun,Which hit box,Advantage,Active frames
23,"<h1 class=""charactername"">
isabelle
</h1>","
		Grab
		","
		14
		","
		43
		","
		--
		","
		--		
		","
		--
		","
		4/4/11
		","
		2/2/4
		","
		--
		","
		**
		","
		14—16
		"
24,"<h1 class=""charactername"">
isabelle
</h1>","
		Dash Grab
		","
		15
		","
		46
		","
		--
		","
		--		
		","
		--
		","
		4/4/11
		","
		2/2/4
		","
		--
		","
		**
		","
		15—17
		"
25,"<h1 class=""charactername"">
isabelle
</h1>","
		Pivot Grab
		","
		17
		","
		44
		","
		--
		","
		--		
		","
		--
		","
		4/4/11
		","
		2/2/4
		","
		--
		","
		**
		","
		17—19
		"
26,"<h1 class=""charactername"">
isabelle
</h1>","
		Pummel
		","
		**
		","
		**
		","
		**
		","
		--		
		","
		**
		","
		4/4/11
		","
		2/2/4
		","
		--
		","
		**
		","
		17—19
		"
27,"<h1 class=""charactername"">
isabelle
</h1>","
		Forward Throw
		","
		15
		","
		45
		","
		--
		","
		--		
		","
		**
		","
		4/4/11
		","
		2/2/4
		","
		--
		","
		**
		","
		17—19
		"
28,"<h1 class=""charactername"">
isabelle
</h1>","
		Backward Throw
		","
		14
		","
		49
		","
		--
		","
		--		
		","
		**
		","
		4/4/11
		","
		2/2/4
		","
		--
		","
		**
		","
		17—19
		"
29,"<h1 class=""charactername"">
isabelle
</h1>","
		Up Throw
		","
		20
		","
		52
		","
		--
		","
		--		
		","
		**
		","
		4/4/11
		","
		2/2/4
		","
		--
		","
		**
		","
		17—19
		"
30,"<h1 class=""charactername"">
isabelle
</h1>","
		Down Throw
		","
		18
		","
		35
		","
		--
		","
		--		
		","
		**
		","
		4/4/11
		","
		2/2/4
		","
		--
		","
		**
		","
		17—19
		"
31,"<h1 class=""charactername"">
isabelle
</h1>","
		Spot Dodge
		","
		18
		","
		20/25
		","
		--
		","
		Invulnerable on frame 3-17		
		","
		**
		","
		4/4/11
		","
		2/2/4
		","
		--
		","
		**
		","
		17—19
		"
32,"<h1 class=""charactername"">
isabelle
</h1>","
		Forward Roll
		","
		18
		","
		29
		","
		--
		","
		Invulnerable on frame 4-15.		
		","
		**
		","
		4/4/11
		","
		2/2/4
		","
		--
		","
		**
		","
		17—19
		"
33,"<h1 class=""charactername"">
isabelle
</h1>","
		Backward Roll
		","
		18
		","
		34
		","
		--
		","
		Invulnerable on frame 5-16.		
		","
		**
		","
		4/4/11
		","
		2/2/4
		","
		--
		","
		**
		","
		17—19
		"
34,"<h1 class=""charactername"">
isabelle
</h1>","
		Neutral Air Dodge
		","
		18
		","
		58
		","
		10
		","
		Invulnerable on frame 3-30.		
		","
		**
		","
		4/4/11
		","
		2/2/4
		","
		--
		","
		**
		","
		17—19
		"
35,"<h1 class=""charactername"">
isabelle
</h1>","
		Air Dodge, Down
		","
		18
		","
		80
		","
		11-19
		","
		Invulnerable on frame 3-21.	
		","
		**
		","
		4/4/11
		","
		2/2/4
		","
		--
		","
		**
		","
		17—19
		"
36,"<h1 class=""charactername"">
isabelle
</h1>","
		Air Dodge, Diagonally Down
		","
		18
		","
		91
		","
		11-19
		","
		Invulnerable on frame 3-21.
		","
		**
		","
		4/4/11
		","
		2/2/4
		","
		--
		","
		**
		","
		17—19
		"
37,"<h1 class=""charactername"">
isabelle
</h1>","
		Air Dodge, Left/Right
		","
		18
		","
		97
		","
		11-19
		","
		Invulnerable on frame 3-21.		
		","
		**
		","
		4/4/11
		","
		2/2/4
		","
		--
		","
		**
		","
		17—19
		"
38,"<h1 class=""charactername"">
isabelle
</h1>","
		Air Dodge, Diagonally Up
		","
		18
		","
		115
		","
		11-19
		","
		Invulnerable on frame 3-21.			
		","
		**
		","
		4/4/11
		","
		2/2/4
		","
		--
		","
		**
		","
		17—19
		"
39,"<h1 class=""charactername"">
isabelle
</h1>","
		Air Dodge, Up
		","
		18
		","
		133
		","
		11-19
		","
		Invulnerable on frame 3-21.
		","
		**
		","
		4/4/11
		","
		2/2/4
		","
		--
		","
		**
		","
		17—19
		"
40,"<h1 class=""charactername"">
isabelle
</h1>","
			Ledge Grab
		","
		18
		","
		133
		","
		11-19
		","
		Invulnerable on frame 3-21.
		","
		**
		","
		4/4/11
		","
		2/2/4
		","
		--
		","
		**
		","
		17—19
		"
41,"<h1 class=""charactername"">
isabelle
</h1>","
			Ledge Grab
		","
		18
		","
		133
		","
		11-19
		","
		Invulnerable on frame 3-21.
		","
		**
		","
		4/4/11
		","
		2/2/4
		","
		--
		","
		**
		","
		17—19
		"
42,"<h1 class=""charactername"">
isabelle
</h1>","
				Ledge Hang
			","
		18
		","
		133
		","
		11-19
		","
		Invulnerable on frame 3-21.
		","
		**
		","
		4/4/11
		","
		2/2/4
		","
		--
		","
		**
		","
		17—19
		"
