,Character Name,Move name,Start up,Total frames,Landingag,Notes,Base damage,Shield lag,Shield stun,Which hit box,Advantage,Active frames
37,"<h1 class=""charactername"">
ken
</h1>","
		Forward Throw
		","
		16
		","
		41
		","
		--
		","
		--		
		","
		**
		","
		11/11
		","
		10/12
		","
		normal/inazuma
		","
		-13/-19
		","
		10—11
		"
38,"<h1 class=""charactername"">
ken
</h1>","
		Backward Throw
		","
		41
		","
		69
		","
		--
		","
		--		
		","
		**
		","
		11/11
		","
		10/12
		","
		normal/inazuma
		","
		-13/-19
		","
		10—11
		"
39,"<h1 class=""charactername"">
ken
</h1>","
		Up Throw
		","
		18/27
		","
		46
		","
		--
		","
		Kicks on frame 27. Leg intangible 27—32.
		","
		**
		","
		11/11
		","
		10/12
		","
		normal/inazuma
		","
		-13/-19
		","
		10—11
		"
40,"<h1 class=""charactername"">
ken
</h1>","
		Down Throw
		","
		18/19
		","
		44
		","
		--
		","
		--		
		","
		**
		","
		11/11
		","
		10/12
		","
		normal/inazuma
		","
		-13/-19
		","
		10—11
		"
41,"<h1 class=""charactername"">
ken
</h1>","
		Spot Dodge
		","
		18/19
		","
		21/26
		","
		--
		","
		Invulnerable on frame 3-17		
		","
		**
		","
		11/11
		","
		10/12
		","
		normal/inazuma
		","
		-13/-19
		","
		10—11
		"
42,"<h1 class=""charactername"">
ken
</h1>","
		Forward Roll
		","
		18/19
		","
		30
		","
		--
		","
		Invulnerable on frame 4-15.		
		","
		**
		","
		11/11
		","
		10/12
		","
		normal/inazuma
		","
		-13/-19
		","
		10—11
		"
43,"<h1 class=""charactername"">
ken
</h1>","
		Backward Roll
		","
		18/19
		","
		35
		","
		--
		","
		Invulnerable on frame 5-16.		
		","
		**
		","
		11/11
		","
		10/12
		","
		normal/inazuma
		","
		-13/-19
		","
		10—11
		"
44,"<h1 class=""charactername"">
ken
</h1>","
		Neutral Air Dodge
		","
		18/19
		","
		49
		","
		10
		","
		Invulnerable on frame 3-27.		
		","
		**
		","
		11/11
		","
		10/12
		","
		normal/inazuma
		","
		-13/-19
		","
		10—11
		"
45,"<h1 class=""charactername"">
ken
</h1>","
		Air Dodge, Down
		","
		18/19
		","
		67
		","
		11-19
		","
		Invulnerable on frame 3-21.	
		","
		**
		","
		11/11
		","
		10/12
		","
		normal/inazuma
		","
		-13/-19
		","
		10—11
		"
46,"<h1 class=""charactername"">
ken
</h1>","
		Air Dodge, Diagonally Down
		","
		18/19
		","
		73
		","
		11-19
		","
		Invulnerable on frame 3-21.	
		","
		**
		","
		11/11
		","
		10/12
		","
		normal/inazuma
		","
		-13/-19
		","
		10—11
		"
47,"<h1 class=""charactername"">
ken
</h1>","
		Air Dodge, Left/Right
		","
		18/19
		","
		80
		","
		11-19
		","
		Invulnerable on frame 3-21.			
		","
		**
		","
		11/11
		","
		10/12
		","
		normal/inazuma
		","
		-13/-19
		","
		10—11
		"
48,"<h1 class=""charactername"">
ken
</h1>","
		Air Dodge, Diagonally Up
		","
		18/19
		","
		89
		","
		11-19
		","
		Invulnerable on frame 3-21.			
		","
		**
		","
		11/11
		","
		10/12
		","
		normal/inazuma
		","
		-13/-19
		","
		10—11
		"
49,"<h1 class=""charactername"">
ken
</h1>","
		Air Dodge, Up
		","
		18/19
		","
		102
		","
		11-19
		","
		Invulnerable on frame 3-21.	
		","
		**
		","
		11/11
		","
		10/12
		","
		normal/inazuma
		","
		-13/-19
		","
		10—11
		"
50,"<h1 class=""charactername"">
ken
</h1>","
			Ledge Grab
		","
		18/19
		","
		102
		","
		11-19
		","
		Invulnerable on frame 3-21.	
		","
		**
		","
		11/11
		","
		10/12
		","
		normal/inazuma
		","
		-13/-19
		","
		10—11
		"
51,"<h1 class=""charactername"">
ken
</h1>","
			Ledge Grab
		","
		18/19
		","
		102
		","
		11-19
		","
		Invulnerable on frame 3-21.	
		","
		**
		","
		11/11
		","
		10/12
		","
		normal/inazuma
		","
		-13/-19
		","
		10—11
		"
52,"<h1 class=""charactername"">
ken
</h1>","
				Ledge Hang
			","
		18/19
		","
		102
		","
		11-19
		","
		Invulnerable on frame 3-21.	
		","
		**
		","
		11/11
		","
		10/12
		","
		normal/inazuma
		","
		-13/-19
		","
		10—11
		"
