,Character Name,Move name,Start up,Total frames,Landingag,Notes,Base damage,Shield lag,Shield stun,Which hit box,Advantage,Active frames
16,"<h1 class=""charactername"">
Pokemon Trainer: Charizard
</h1>","
		Side B (Flare Blitz)
		","
		23
		","
		101
		","
		--
		","
		58 endlag on hit if nothing catches your fall first. Lands on 48 on level ground and can input a wakeup move on 73. Total frames is when you don't hit anything. Explosion is frames 2—4 after connecting. Damage based armor 15% (18% in 1v1) on frames 23—51. 
		","
		6.0/18.0
		","
		6/15
		","
		-/6
		","
		--
		","
		-52/-66
		","
		23—51
		"
17,"<h1 class=""charactername"">
Pokemon Trainer: Charizard
</h1>","
		Up B (Fly)
		","
		9...
		","
		--
		","
		30
		","
		Super armor on frame 4-15
		","
		5.0/2.0/4.0
		","
		6/4/5
		","
		6/3/5
		","
		--
		","
		--
		","
		9—10/16—26(rehit: 3)/27—28
		"
18,"<h1 class=""charactername"">
Pokemon Trainer: Charizard
</h1>","
		Down B (Pokemon Change)
		","
		--
		","
		39
		","
		--
		","
		Invulnerable on frame 1-25. ~140 frame period before you can change again.
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		","
		**
		"
19,"<h1 class=""charactername"">
Pokemon Trainer: Charizard
</h1>","
		Grab
		","
		8
		","
		39
		","
		--
		","
		--		
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		","
		8—10
		"
20,"<h1 class=""charactername"">
Pokemon Trainer: Charizard
</h1>","
		Dash Grab
		","
		11
		","
		45
		","
		--
		","
		--		
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		","
		11—13
		"
21,"<h1 class=""charactername"">
Pokemon Trainer: Charizard
</h1>","
		Pivot Grab
		","
		12
		","
		42
		","
		--
		","
		--		
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		","
		12—14
		"
22,"<h1 class=""charactername"">
Pokemon Trainer: Charizard
</h1>","
		Pummel
		","
		2
		","
		21
		","
		--
		","
		Total frames includes 14 frames of hitlag
		","
		1.6
		","
		--
		","
		--
		","
		--
		","
		--
		","
		12—14
		"
23,"<h1 class=""charactername"">
Pokemon Trainer: Charizard
</h1>","
		Forward Throw
		","
		27
		","
		59
		","
		--
		","
		--		
		","
		10.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		12—14
		"
24,"<h1 class=""charactername"">
Pokemon Trainer: Charizard
</h1>","
		Backward Throw
		","
		26
		","
		32
		","
		--
		","
		--		
		","
		10.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		12—14
		"
25,"<h1 class=""charactername"">
Pokemon Trainer: Charizard
</h1>","
		Up Throw
		","
		52/58
		","
		79
		","
		--
		","
		--	
		","
		8.0/3.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		12—14
		"
26,"<h1 class=""charactername"">
Pokemon Trainer: Charizard
</h1>","
		Down Throw
		","
		24/30/36/42/48/55
		","
		76
		","
		--
		","
		--
		","
		1.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		12—14
		"
27,"<h1 class=""charactername"">
Pokemon Trainer: Charizard
</h1>","
		Spot Dodge
		","
		24/30/36/42/48/55
		","
		23/28
		","
		--
		","
		Invulnerable on frame 3-18
		","
		1.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		12—14
		"
28,"<h1 class=""charactername"">
Pokemon Trainer: Charizard
</h1>","
		Forward Roll
		","
		24/30/36/42/48/55
		","
		32
		","
		--
		","
		Invulnerable on frame 4-16
		","
		1.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		12—14
		"
29,"<h1 class=""charactername"">
Pokemon Trainer: Charizard
</h1>","
		Backward Roll
		","
		24/30/36/42/48/55
		","
		37
		","
		--
		","
		Invulnerable on frame 5-17
		","
		1.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		12—14
		"
30,"<h1 class=""charactername"">
Pokemon Trainer: Charizard
</h1>","
		Neutral Air Dodge
		","
		24/30/36/42/48/55
		","
		49
		","
		10
		","
		Invulnerable on frame 3-30
		","
		1.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		12—14
		"
31,"<h1 class=""charactername"">
Pokemon Trainer: Charizard
</h1>","
		Air Dodge, Down
		","
		24/30/36/42/48/55
		","
		70
		","
		11-19
		","
		Invulnerable on frame 3-22
		","
		1.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		12—14
		"
32,"<h1 class=""charactername"">
Pokemon Trainer: Charizard
</h1>","
		Air Dodge, Diagonally Down
		","
		24/30/36/42/48/55
		","
		78
		","
		11-19
		","
		Invulnerable on frame 3-22
		","
		1.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		12—14
		"
33,"<h1 class=""charactername"">
Pokemon Trainer: Charizard
</h1>","
		Air Dodge, Left/Right
		","
		24/30/36/42/48/55
		","
		85
		","
		11-19
		","
		Invulnerable on frame 3-22
		","
		1.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		12—14
		"
34,"<h1 class=""charactername"">
Pokemon Trainer: Charizard
</h1>","
		Air Dodge, Diagonally Up
		","
		24/30/36/42/48/55
		","
		99
		","
		11-19
		","
		Invulnerable on frame 3-22	
		","
		1.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		12—14
		"
35,"<h1 class=""charactername"">
Pokemon Trainer: Charizard
</h1>","
		Air Dodge, Up
		","
		24/30/36/42/48/55
		","
		105
		","
		11-19
		","
		Invulnerable on frame 3-22
		","
		1.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		12—14
		"
36,"<h1 class=""charactername"">
Pokemon Trainer: Charizard
</h1>","
			Ledge Grab
		","
		24/30/36/42/48/55
		","
		105
		","
		11-19
		","
		Invulnerable on frame 3-22
		","
		1.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		12—14
		"
37,"<h1 class=""charactername"">
Pokemon Trainer: Charizard
</h1>","
			Ledge Grab
		","
		24/30/36/42/48/55
		","
		105
		","
		11-19
		","
		Invulnerable on frame 3-22
		","
		1.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		12—14
		"
38,"<h1 class=""charactername"">
Pokemon Trainer: Charizard
</h1>","
				Ledge Hang
			","
		24/30/36/42/48/55
		","
		105
		","
		11-19
		","
		Invulnerable on frame 3-22
		","
		1.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		12—14
		"
