,Character Name,Move name,Start up,Total frames,Landingag,Notes,Base damage,Shield lag,Shield stun,Which hit box,Advantage,Active frames
14,"<h1 class=""charactername"">
bowser
</h1>","
		Down Air
		","
		17
		","
		77
		","
		35
		","
		Landing hit on frame 1. Autocancels on frame 1-13 and 70 onward. Leg/Arm/Head intangible from frames 14—60.
		","
		16.0/**/2.0
		","
		10/**/4
		","
		6/**/3
		","
		Normal/late/landing
		","
		-31
		","
		17—24/25—49/1—6
		"
15,"<h1 class=""charactername"">
bowser
</h1>","
		Neutral B (Fire Breath)
		","
		23/30/37/44...
		","
		77
		","
		--
		","
		Total frames is minimum usage. Endlag is 31 frames on release.
		","
		1.8
		","
		4
		","
		2
		","
		--
		","
		--
		","
		23/30/37/44...
		"
16,"<h1 class=""charactername"">
bowser
</h1>","
		Side B (Flying Slam)
		","
		6
		","
		52
		","
		--
		","
		40 frames endlag after a slam, but can be cancelled by landing on a platform. 23 frames of invulnerability after a successful grab. Whether Bowser or his opponent has more control over the direction of the slam is determined by whoever has less damage.
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		","
		6
		"
17,"<h1 class=""charactername"">
bowser
</h1>","
		Up B (Whirling Fortress)
		","
		6...
		","
		81
		","
		18
		","
		--
		","
		1.0/6.0
		","
		4/6
		","
		2/6
		","
		Multi/Final
		","
		-36
		","
		6—38/39 (rehit: 5)
		"
18,"<h1 class=""charactername"">
bowser
</h1>","
		Up B, Air (Whirling Fortress, Air)
		","
		6...
		","
		--
		","
		36
		","
		Mash special button for more height
		","
		7.0/1.0/2.0
		","
		7/3/6
		","
		-/2/3
		","
		First/multi/final
		","
		--
		","
		6—7/8—11/12—15/16—19/20—23/24—27/28—31/32—35/36—39/40—43/44—47/48—51 (rehit: 5)
		"
19,"<h1 class=""charactername"">
bowser
</h1>","
		Down B (Bowser Bomb)
		","
		11/37.../1
		","
		66
		","
		--
		","
		Landing hit on frame 1.
		","
		4.0/20.0/11.0
		","
		5/12/8
		","
		5/18/-
		","
		Rise/fall/landing
		","
		--
		","
		11/37.../1—2
		"
20,"<h1 class=""charactername"">
bowser
</h1>","
		Down B, Air (Bowser Bomb, Air)
		","
		31.../1
		","
		--
		","
		55
		","
		Landing hit on frame 1.
		","
		20.0/11.0
		","
		12/8
		","
		18/-
		","
		Fall/landing
		","
		--
		","
		31.../1—2
		"
21,"<h1 class=""charactername"">
bowser
</h1>","
		Grab
		","
		8
		","
		40
		","
		--
		","
		--		
		","
		--
		","
		12/8
		","
		18/-
		","
		Fall/landing
		","
		--
		","
		8—10
		"
22,"<h1 class=""charactername"">
bowser
</h1>","
		Dash Grab
		","
		11
		","
		48
		","
		--
		","
		--		
		","
		--
		","
		12/8
		","
		18/-
		","
		Fall/landing
		","
		--
		","
		11—13
		"
23,"<h1 class=""charactername"">
bowser
</h1>","
		Pivot Grab
		","
		12
		","
		43
		","
		--
		","
		--		
		","
		--
		","
		12/8
		","
		18/-
		","
		Fall/landing
		","
		--
		","
		12—14
		"
24,"<h1 class=""charactername"">
bowser
</h1>","
		Pummel
		","
		2
		","
		21
		","
		--
		","
		Total frames include 14 frames of hitlag		
		","
		1.6
		","
		12/8
		","
		18/-
		","
		Fall/landing
		","
		--
		","
		12—14
		"
25,"<h1 class=""charactername"">
bowser
</h1>","
		Forward Throw
		","
		36
		","
		58
		","
		--
		","
		--		
		","
		12.0
		","
		12/8
		","
		18/-
		","
		Fall/landing
		","
		--
		","
		12—14
		"
26,"<h1 class=""charactername"">
bowser
</h1>","
		Backward Throw
		","
		19
		","
		38
		","
		--
		","
		--		
		","
		12.0
		","
		12/8
		","
		18/-
		","
		Fall/landing
		","
		--
		","
		12—14
		"
27,"<h1 class=""charactername"">
bowser
</h1>","
		Up Throw
		","
		21/25/29/33/37/41/45/49/57
		","
		74
		","
		--
		","
		--		
		","
		0.5/2.0/6.0
		","
		12/8
		","
		18/-
		","
		Fall/landing
		","
		--
		","
		12—14
		"
28,"<h1 class=""charactername"">
bowser
</h1>","
		Down Throw
		","
		35/37
		","
		84
		","
		--
		","
		--		
		","
		10.0/4.0
		","
		12/8
		","
		18/-
		","
		Fall/landing
		","
		--
		","
		12—14
		"
29,"<h1 class=""charactername"">
bowser
</h1>","
		Spot Dodge
		","
		35/37
		","
		23/28
		","
		--
		","
		Invulnerable on frame 3-18 	
		","
		10.0/4.0
		","
		12/8
		","
		18/-
		","
		Fall/landing
		","
		--
		","
		12—14
		"
30,"<h1 class=""charactername"">
bowser
</h1>","
		Forward Roll
		","
		35/37
		","
		32
		","
		--
		","
		Invulnerable on frame 4-16		
		","
		10.0/4.0
		","
		12/8
		","
		18/-
		","
		Fall/landing
		","
		--
		","
		12—14
		"
31,"<h1 class=""charactername"">
bowser
</h1>","
		Backward Roll
		","
		35/37
		","
		37
		","
		--
		","
		Invulnerable on frame 5-17 	
		","
		10.0/4.0
		","
		12/8
		","
		18/-
		","
		Fall/landing
		","
		--
		","
		12—14
		"
32,"<h1 class=""charactername"">
bowser
</h1>","
		Neutral Air Dodge
		","
		35/37
		","
		46
		","
		10
		","
		Invulnerable on frame 4-32	
		","
		10.0/4.0
		","
		12/8
		","
		18/-
		","
		Fall/landing
		","
		--
		","
		12—14
		"
33,"<h1 class=""charactername"">
bowser
</h1>","
		Air Dodge, Down
		","
		35/37
		","
		63
		","
		11-19
		","
		Invulnerable on frame 4-22			
		","
		10.0/4.0
		","
		12/8
		","
		18/-
		","
		Fall/landing
		","
		--
		","
		12—14
		"
34,"<h1 class=""charactername"">
bowser
</h1>","
		Air Dodge, Diagonally Down
		","
		35/37
		","
		67
		","
		11-19
		","
		Invulnerable on frame 4-22		
		","
		10.0/4.0
		","
		12/8
		","
		18/-
		","
		Fall/landing
		","
		--
		","
		12—14
		"
35,"<h1 class=""charactername"">
bowser
</h1>","
		Air Dodge, Left/Right
		","
		35/37
		","
		75
		","
		11-19
		","
		Invulnerable on frame 4-22	
		","
		10.0/4.0
		","
		12/8
		","
		18/-
		","
		Fall/landing
		","
		--
		","
		12—14
		"
36,"<h1 class=""charactername"">
bowser
</h1>","
		Air Dodge, Diagonally Up
		","
		35/37
		","
		88
		","
		11-19
		","
		Invulnerable on frame 4-22	
		","
		10.0/4.0
		","
		12/8
		","
		18/-
		","
		Fall/landing
		","
		--
		","
		12—14
		"
37,"<h1 class=""charactername"">
bowser
</h1>","
		Air Dodge, Up
		","
		35/37
		","
		95
		","
		11-19
		","
		Invulnerable on frame 4-22		
		","
		10.0/4.0
		","
		12/8
		","
		18/-
		","
		Fall/landing
		","
		--
		","
		12—14
		"
38,"<h1 class=""charactername"">
bowser
</h1>","
			Ledge Grab
		","
		35/37
		","
		95
		","
		11-19
		","
		Invulnerable on frame 4-22		
		","
		10.0/4.0
		","
		12/8
		","
		18/-
		","
		Fall/landing
		","
		--
		","
		12—14
		"
39,"<h1 class=""charactername"">
bowser
</h1>","
			Ledge Grab
		","
		35/37
		","
		95
		","
		11-19
		","
		Invulnerable on frame 4-22		
		","
		10.0/4.0
		","
		12/8
		","
		18/-
		","
		Fall/landing
		","
		--
		","
		12—14
		"
40,"<h1 class=""charactername"">
bowser
</h1>","
				Ledge Hang
			","
		35/37
		","
		95
		","
		11-19
		","
		Invulnerable on frame 4-22		
		","
		10.0/4.0
		","
		12/8
		","
		18/-
		","
		Fall/landing
		","
		--
		","
		12—14
		"
