,Character Name,Move name,Start up,Total frames,Landingag,Notes,Base damage,Shield lag,Shield stun,Which hit box,Advantage,Active frames
10,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Up Smash
		","
		12/20/28
		","
		57
		","
		--
		","
		Charge hold is frame 5.
		","
		2.5/10
		","
		5/8
		","
		3/7
		","
		Multi/Final
		","
		-22
		","
		12—13/20—21/28—29
		"
11,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Down Smash
		","
		12/20/28
		","
		57
		","
		--
		","
		Charge hold is frame 2.
		","
		5.0/6.0
		","
		6/6
		","
		4/5
		","
		Multi/Final
		","
		-24
		","
		12—13/20—21/28—29
		"
12,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Neutral Air
		","
		6
		","
		55
		","
		10
		","
		Autocancels on frame 1-3 and 44 onward
		","
		11./5.0
		","
		8/6
		","
		4/3
		","
		--
		","
		-6/-7
		","
		6—8(9—37)
		"
13,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Forward Air
		","
		7
		","
		44
		","
		9
		","
		Autocancels on frame 1-5 and 46 onward
		","
		10.0/6.5/7.5
		","
		10/6/8
		","
		4/3/3
		","
		Far/Close/Late
		","
		-5/-6/-6
		","
		7(8—9/10—11)
		"
14,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Back Air
		","
		7
		","
		41
		","
		14
		","
		Autocancels on frame 1-3 and 35 onward 
		","
		12.5/10.0
		","
		11/8
		","
		5/4
		","
		Far/Close
		","
		-9/-10
		","
		7—8(9—10)
		"
15,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Up Air
		","
		6/12/20
		","
		39
		","
		11
		","
		Autocancels on frame 32 onward
		","
		3.0/6.0
		","
		5/6
		","
		2/3
		","
		Multi/Final
		","
		-9/-8
		","
		6—7/12—13/20—21
		"
16,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Down Air
		","
		14/20
		","
		49
		","
		15
		","
		Autocancels on frame 1-3 and 45 onward
		","
		5.0/10.0
		","
		6/8
		","
		3/4
		","
		--
		","
		-12/-11
		","
		14—15/20—21
		"
17,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Neutral B (Trick Shot)
		","
		1 / 16 / 1—2
		","
		41
		","
		--
		","
		Explodes next frame after making contact. Can shoot the can every 12 frames. Can generates on frame 1. After eighth shot, can will auto explode after 76 frames but can still be manipulated.
		","
		~2.0/10.0
		","
		-/8
		","
		-/4
		","
		Can/Explosion
		","
		--
		","
		1 / 16—** / 1—2
		"
18,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Side B (Clay Shooting)
		","
		17
		","
		64
		","
		--
		","
		Can only detonate when clay is immobile or rebounding after a hit. ""Missed shots"" occur on frame 4.
		","
		2.0
		","
		9
		","
		2
		","
		--
		","
		--
		","
		17—**
		"
19,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Clay Shooting, Detonate
		","
		4/5/14/23
		","
		--
		","
		--
		","
		--
		","
		2.5/3.0
		","
		7/5
		","
		2/2
		","
		Multi/Final
		","
		--
		","
		**
		"
20,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Up B (Duck Jump)
		","
		--
		","
		--
		","
		30
		","
		Can cancel into air dodge or attacks as early as frame 51. Cancels will avoid the special fall state and landing lag.
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		","
		**
		"
21,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Down B (Wild Gunman)
		","
		--
		","
		41
		","
		--
		","
		Gunman appears on frame 6
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		","
		**
		"
22,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Wild Gunman, Leader in brown coat
		","
		55
		","
		41
		","
		--
		","
		Disappears on frame 151
		","
		10.0
		","
		12
		","
		4
		","
		--
		","
		--
		","
		**
		"
23,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Wild Gunman, Black suit
		","
		67
		","
		41
		","
		--
		","
		Disappears on frame 163
		","
		9.0
		","
		11
		","
		4
		","
		--
		","
		--
		","
		**
		"
24,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Wild Gunman, Sombrero guy
		","
		73
		","
		41
		","
		--
		","
		Disappears on frame 170
		","
		11.0
		","
		13
		","
		4
		","
		--
		","
		--
		","
		**
		"
25,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Wild Gunman, Short cowboy
		","
		79
		","
		41
		","
		--
		","
		Disappears on frame 175
		","
		8.0
		","
		11
		","
		3
		","
		--
		","
		--
		","
		**
		"
26,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Wild Gunman, Tall cowboy
		","
		91
		","
		41
		","
		--
		","
		Disappears on frame 187
		","
		8.0
		","
		11
		","
		3
		","
		--
		","
		--
		","
		**
		"
27,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Grab
		","
		6
		","
		34
		","
		--
		","
		--		
		","
		--
		","
		11
		","
		3
		","
		--
		","
		--
		","
		6—7
		"
28,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Dash Grab
		","
		9
		","
		42
		","
		--
		","
		--		
		","
		--
		","
		11
		","
		3
		","
		--
		","
		--
		","
		9—10
		"
29,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Pivot Grab
		","
		10
		","
		37
		","
		--
		","
		--		
		","
		--
		","
		11
		","
		3
		","
		--
		","
		--
		","
		10—11
		"
30,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Pummel
		","
		1
		","
		19
		","
		Total frames includes 13 frames of hitlag.
		","
		--		
		","
		1.3
		","
		11
		","
		3
		","
		--
		","
		--
		","
		10—11
		"
31,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Forward Throw
		","
		18
		","
		29
		","
		--
		","
		--		
		","
		8.0
		","
		11
		","
		3
		","
		--
		","
		--
		","
		10—11
		"
32,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Backward Throw
		","
		15
		","
		39
		","
		--
		","
		--		
		","
		9.0
		","
		11
		","
		3
		","
		--
		","
		--
		","
		10—11
		"
33,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Up Throw
		","
		18
		","
		47
		","
		--
		","
		--		
		","
		6.0
		","
		11
		","
		3
		","
		--
		","
		--
		","
		10—11
		"
34,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Down Throw
		","
		23/24
		","
		49
		","
		--
		","
		--
		","
		5.0
		","
		11
		","
		3
		","
		--
		","
		--
		","
		10—11
		"
35,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Spot Dodge
		","
		23/24
		","
		20/25
		","
		--
		","
		Invulnerable on frame 3-17.		
		","
		5.0
		","
		11
		","
		3
		","
		--
		","
		--
		","
		10—11
		"
36,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Forward Roll
		","
		23/24
		","
		29
		","
		--
		","
		Invulnerable on frame 4-15.		
		","
		5.0
		","
		11
		","
		3
		","
		--
		","
		--
		","
		10—11
		"
37,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Backward Roll
		","
		23/24
		","
		34
		","
		--
		","
		Invulnerable on frame 5-16.		
		","
		5.0
		","
		11
		","
		3
		","
		--
		","
		--
		","
		10—11
		"
38,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Neutral Air Dodge
		","
		23/24
		","
		49
		","
		10
		","
		Invulnerable on frame 3-27.		
		","
		5.0
		","
		11
		","
		3
		","
		--
		","
		--
		","
		10—11
		"
39,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Air Dodge, Down
		","
		23/24
		","
		66
		","
		11-19
		","
		Invulnerable on frame 3-21.		
		","
		5.0
		","
		11
		","
		3
		","
		--
		","
		--
		","
		10—11
		"
40,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Air Dodge, Diagonally Down
		","
		23/24
		","
		78
		","
		11-19
		","
		Invulnerable on frame 3-21.		
		","
		5.0
		","
		11
		","
		3
		","
		--
		","
		--
		","
		10—11
		"
41,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Air Dodge, Left/Right
		","
		23/24
		","
		83
		","
		11-19
		","
		Invulnerable on frame 3-21.		
		","
		5.0
		","
		11
		","
		3
		","
		--
		","
		--
		","
		10—11
		"
42,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Air Dodge, Diagonally Up
		","
		23/24
		","
		100
		","
		11-19
		","
		Invulnerable on frame 3-21.		
		","
		5.0
		","
		11
		","
		3
		","
		--
		","
		--
		","
		10—11
		"
43,"<h1 class=""charactername"">
Duck Hunt
</h1>","
		Air Dodge, Up
		","
		23/24
		","
		113
		","
		11-19
		","
		Invulnerable on frame 3-21.		
		","
		5.0
		","
		11
		","
		3
		","
		--
		","
		--
		","
		10—11
		"
44,"<h1 class=""charactername"">
Duck Hunt
</h1>","
			Ledge Grab
		","
		23/24
		","
		113
		","
		11-19
		","
		Invulnerable on frame 3-21.		
		","
		5.0
		","
		11
		","
		3
		","
		--
		","
		--
		","
		10—11
		"
45,"<h1 class=""charactername"">
Duck Hunt
</h1>","
			Ledge Grab
		","
		23/24
		","
		113
		","
		11-19
		","
		Invulnerable on frame 3-21.		
		","
		5.0
		","
		11
		","
		3
		","
		--
		","
		--
		","
		10—11
		"
46,"<h1 class=""charactername"">
Duck Hunt
</h1>","
				Ledge Hang
			","
		23/24
		","
		113
		","
		11-19
		","
		Invulnerable on frame 3-21.		
		","
		5.0
		","
		11
		","
		3
		","
		--
		","
		--
		","
		10—11
		"
