,Character Name,Move name,Start up,Total frames,Landingag,Notes,Base damage,Shield lag,Shield stun,Which hit box,Advantage,Active frames
23,"<h1 class=""charactername"">
jigglypuff
</h1>","
		Backward Throw
		","
		26
		","
		49
		","
		--
		","
		--		
		","
		10.0
		","
		12
		","
		18
		","
		--
		","
		-166
		","
		10—11
		"
24,"<h1 class=""charactername"">
jigglypuff
</h1>","
		Up Throw
		","
		9
		","
		37
		","
		--
		","
		--		
		","
		8.0
		","
		12
		","
		18
		","
		--
		","
		-166
		","
		10—11
		"
25,"<h1 class=""charactername"">
jigglypuff
</h1>","
		Down Throw
		","
		60/62
		","
		84
		","
		--
		","
		--		
		","
		6.0/6.0
		","
		12
		","
		18
		","
		--
		","
		-166
		","
		10—11
		"
26,"<h1 class=""charactername"">
jigglypuff
</h1>","
		Spot Dodge
		","
		60/62
		","
		21/26
		","
		--
		","
		Invulnerable on frame 3-17		
		","
		6.0/6.0
		","
		12
		","
		18
		","
		--
		","
		-166
		","
		10—11
		"
27,"<h1 class=""charactername"">
jigglypuff
</h1>","
		Forward Roll
		","
		60/62
		","
		30
		","
		--
		","
		Invulnerable on frame 4-15.		
		","
		6.0/6.0
		","
		12
		","
		18
		","
		--
		","
		-166
		","
		10—11
		"
28,"<h1 class=""charactername"">
jigglypuff
</h1>","
		Backward Roll
		","
		60/62
		","
		35
		","
		--
		","
		Invulnerable on frame 5-16.		
		","
		6.0/6.0
		","
		12
		","
		18
		","
		--
		","
		-166
		","
		10—11
		"
29,"<h1 class=""charactername"">
jigglypuff
</h1>","
		Neutral Air Dodge
		","
		60/62
		","
		63
		","
		10
		","
		Invulnerable on frame 4-32.		
		","
		6.0/6.0
		","
		12
		","
		18
		","
		--
		","
		-166
		","
		10—11
		"
30,"<h1 class=""charactername"">
jigglypuff
</h1>","
		Air Dodge, Down
		","
		60/62
		","
		85
		","
		11-19
		","
		Invulnerable on frame 4-22.	
		","
		6.0/6.0
		","
		12
		","
		18
		","
		--
		","
		-166
		","
		10—11
		"
31,"<h1 class=""charactername"">
jigglypuff
</h1>","
		Air Dodge, Diagonally Down
		","
		60/62
		","
		96
		","
		11-19
		","
		Invulnerable on frame 4-22.
		","
		6.0/6.0
		","
		12
		","
		18
		","
		--
		","
		-166
		","
		10—11
		"
32,"<h1 class=""charactername"">
jigglypuff
</h1>","
		Air Dodge, Left/Right
		","
		60/62
		","
		106
		","
		11-19
		","
		Invulnerable on frame 4-22.		
		","
		6.0/6.0
		","
		12
		","
		18
		","
		--
		","
		-166
		","
		10—11
		"
33,"<h1 class=""charactername"">
jigglypuff
</h1>","
		Air Dodge, Diagonally Up
		","
		60/62
		","
		132
		","
		11-19
		","
		Invulnerable on frame 4-22.		
		","
		6.0/6.0
		","
		12
		","
		18
		","
		--
		","
		-166
		","
		10—11
		"
34,"<h1 class=""charactername"">
jigglypuff
</h1>","
		Air Dodge, Up
		","
		60/62
		","
		158
		","
		11-19
		","
		Invulnerable on frame 4-22.
		","
		6.0/6.0
		","
		12
		","
		18
		","
		--
		","
		-166
		","
		10—11
		"
35,"<h1 class=""charactername"">
jigglypuff
</h1>","
			Ledge Grab
		","
		60/62
		","
		158
		","
		11-19
		","
		Invulnerable on frame 4-22.
		","
		6.0/6.0
		","
		12
		","
		18
		","
		--
		","
		-166
		","
		10—11
		"
36,"<h1 class=""charactername"">
jigglypuff
</h1>","
			Ledge Grab
		","
		60/62
		","
		158
		","
		11-19
		","
		Invulnerable on frame 4-22.
		","
		6.0/6.0
		","
		12
		","
		18
		","
		--
		","
		-166
		","
		10—11
		"
37,"<h1 class=""charactername"">
jigglypuff
</h1>","
				Ledge Hang
			","
		60/62
		","
		158
		","
		11-19
		","
		Invulnerable on frame 4-22.
		","
		6.0/6.0
		","
		12
		","
		18
		","
		--
		","
		-166
		","
		10—11
		"
