,Character Name,Move name,Start up,Total frames,Landingag,Notes,Base damage,Shield lag,Shield stun,Which hit box,Advantage,Active frames
37,"<h1 class=""charactername"">
lucina
</h1>","
		Backward Roll
		","
		20
		","
		34
		","
		--
		","
		Invulnerable on frame 5-16
		","
		4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		10—11
		"
38,"<h1 class=""charactername"">
lucina
</h1>","
		Neutral Air Dodge
		","
		20
		","
		52
		","
		10
		","
		Invulnerable on frame 3-29
		","
		4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		10—11
		"
39,"<h1 class=""charactername"">
lucina
</h1>","
		Air Dodge, Down
		","
		20
		","
		69
		","
		11-19
		","
		Invulnerable on frame 3-21		
		","
		4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		10—11
		"
40,"<h1 class=""charactername"">
lucina
</h1>","
		Air Dodge, Diagonally Down
		","
		20
		","
		79
		","
		11-19
		","
		Invulnerable on frame 3-21	
		","
		4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		10—11
		"
41,"<h1 class=""charactername"">
lucina
</h1>","
		Air Dodge, Left/Right
		","
		20
		","
		85
		","
		11-19
		","
		Invulnerable on frame 3-21
		","
		4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		10—11
		"
42,"<h1 class=""charactername"">
lucina
</h1>","
		Air Dodge, Diagonally Up
		","
		20
		","
		99
		","
		11-19
		","
		Invulnerable on frame 3-21
		","
		4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		10—11
		"
43,"<h1 class=""charactername"">
lucina
</h1>","
		Air Dodge, Up
		","
		20
		","
		116
		","
		11-19
		","
		Invulnerable on frame 3-21
		","
		4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		10—11
		"
44,"<h1 class=""charactername"">
lucina
</h1>","
			Ledge Grab
		","
		20
		","
		116
		","
		11-19
		","
		Invulnerable on frame 3-21
		","
		4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		10—11
		"
45,"<h1 class=""charactername"">
lucina
</h1>","
			Ledge Grab
		","
		20
		","
		116
		","
		11-19
		","
		Invulnerable on frame 3-21
		","
		4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		10—11
		"
46,"<h1 class=""charactername"">
lucina
</h1>","
				Ledge Hang
			","
		20
		","
		116
		","
		11-19
		","
		Invulnerable on frame 3-21
		","
		4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		10—11
		"
