,Character Name,Move name,Start up,Total frames,Landingag,Notes,Base damage,Shield lag,Shield stun,Which hit box,Advantage,Active frames
27,"<h1 class=""charactername"">
villager
</h1>","
		Forward Throw
		","
		15
		","
		45
		","
		--
		","
		--		
		","
		9.0
		","
		10
		","
		13
		","
		--
		","
		-28/-35
		","
		17—19
		"
28,"<h1 class=""charactername"">
villager
</h1>","
		Backward Throw
		","
		11
		","
		45
		","
		--
		","
		--		
		","
		11.0
		","
		10
		","
		13
		","
		--
		","
		-28/-35
		","
		17—19
		"
29,"<h1 class=""charactername"">
villager
</h1>","
		Up Throw
		","
		13
		","
		45
		","
		--
		","
		--		
		","
		10.0
		","
		10
		","
		13
		","
		--
		","
		-28/-35
		","
		17—19
		"
30,"<h1 class=""charactername"">
villager
</h1>","
		Down Throw
		","
		18
		","
		35
		","
		--
		","
		--		
		","
		6.0
		","
		10
		","
		13
		","
		--
		","
		-28/-35
		","
		17—19
		"
31,"<h1 class=""charactername"">
villager
</h1>","
		Spot Dodge
		","
		18
		","
		20/25
		","
		--
		","
		Invulnerable on frame 3-17		
		","
		6.0
		","
		10
		","
		13
		","
		--
		","
		-28/-35
		","
		17—19
		"
32,"<h1 class=""charactername"">
villager
</h1>","
		Forward Roll
		","
		18
		","
		29
		","
		--
		","
		Invulnerable on frame 4-15.		
		","
		6.0
		","
		10
		","
		13
		","
		--
		","
		-28/-35
		","
		17—19
		"
33,"<h1 class=""charactername"">
villager
</h1>","
		Backward Roll
		","
		18
		","
		34
		","
		--
		","
		Invulnerable on frame 5-16.		
		","
		6.0
		","
		10
		","
		13
		","
		--
		","
		-28/-35
		","
		17—19
		"
34,"<h1 class=""charactername"">
villager
</h1>","
		Neutral Air Dodge
		","
		18
		","
		57
		","
		10
		","
		Invulnerable on frame 3-30.		
		","
		6.0
		","
		10
		","
		13
		","
		--
		","
		-28/-35
		","
		17—19
		"
35,"<h1 class=""charactername"">
villager
</h1>","
		Air Dodge, Down
		","
		18
		","
		80
		","
		11-19
		","
		Invulnerable on frame 3-21.	
		","
		6.0
		","
		10
		","
		13
		","
		--
		","
		-28/-35
		","
		17—19
		"
36,"<h1 class=""charactername"">
villager
</h1>","
		Air Dodge, Diagonally Down
		","
		18
		","
		87
		","
		11-19
		","
		Invulnerable on frame 3-21.
		","
		6.0
		","
		10
		","
		13
		","
		--
		","
		-28/-35
		","
		17—19
		"
37,"<h1 class=""charactername"">
villager
</h1>","
		Air Dodge, Left/Right
		","
		18
		","
		96
		","
		11-19
		","
		Invulnerable on frame 3-21.		
		","
		6.0
		","
		10
		","
		13
		","
		--
		","
		-28/-35
		","
		17—19
		"
38,"<h1 class=""charactername"">
villager
</h1>","
		Air Dodge, Diagonally Up
		","
		18
		","
		111
		","
		11-19
		","
		Invulnerable on frame 3-21.			
		","
		6.0
		","
		10
		","
		13
		","
		--
		","
		-28/-35
		","
		17—19
		"
39,"<h1 class=""charactername"">
villager
</h1>","
		Air Dodge, Up
		","
		18
		","
		128
		","
		11-19
		","
		Invulnerable on frame 3-21.
		","
		6.0
		","
		10
		","
		13
		","
		--
		","
		-28/-35
		","
		17—19
		"
40,"<h1 class=""charactername"">
villager
</h1>","
			Ledge Grab
		","
		18
		","
		128
		","
		11-19
		","
		Invulnerable on frame 3-21.
		","
		6.0
		","
		10
		","
		13
		","
		--
		","
		-28/-35
		","
		17—19
		"
41,"<h1 class=""charactername"">
villager
</h1>","
			Ledge Grab
		","
		18
		","
		128
		","
		11-19
		","
		Invulnerable on frame 3-21.
		","
		6.0
		","
		10
		","
		13
		","
		--
		","
		-28/-35
		","
		17—19
		"
42,"<h1 class=""charactername"">
villager
</h1>","
				Ledge Hang
			","
		18
		","
		128
		","
		11-19
		","
		Invulnerable on frame 3-21.
		","
		6.0
		","
		10
		","
		13
		","
		--
		","
		-28/-35
		","
		17—19
		"
