,Character Name,Move name,Start up,Total frames,Landingag,Notes,Base damage,Shield lag,Shield stun,Which hit box,Advantage,Active frames
28,"<h1 class=""charactername"">
king k. rool
</h1>","
		Backward Throw
		","
		32
		","
		62
		","
		--
		","
		--		
		","
		**
		","
		--
		","
		--
		","
		Front, Reverse
		","
		--
		","
		12—14
		"
29,"<h1 class=""charactername"">
king k. rool
</h1>","
		Up Throw
		","
		67
		","
		103
		","
		--
		","
		--		
		","
		**
		","
		--
		","
		--
		","
		Front, Reverse
		","
		--
		","
		12—14
		"
30,"<h1 class=""charactername"">
king k. rool
</h1>","
		Down Throw
		","
		40
		","
		73
		","
		--
		","
		Buries
		","
		**
		","
		--
		","
		--
		","
		Front, Reverse
		","
		--
		","
		12—14
		"
31,"<h1 class=""charactername"">
king k. rool
</h1>","
		Spot Dodge
		","
		40
		","
		23/28
		","
		--
		","
		Invulnerable on frame 3-18
		","
		**
		","
		--
		","
		--
		","
		Front, Reverse
		","
		--
		","
		12—14
		"
32,"<h1 class=""charactername"">
king k. rool
</h1>","
		Forward Roll
		","
		40
		","
		32
		","
		--
		","
		Invulnerable on frame 4-16
		","
		**
		","
		--
		","
		--
		","
		Front, Reverse
		","
		--
		","
		12—14
		"
33,"<h1 class=""charactername"">
king k. rool
</h1>","
		Backward Roll
		","
		40
		","
		37
		","
		--
		","
		Invulnerable on frame 5-17
		","
		**
		","
		--
		","
		--
		","
		Front, Reverse
		","
		--
		","
		12—14
		"
34,"<h1 class=""charactername"">
king k. rool
</h1>","
		Neutral Air Dodge
		","
		40
		","
		46
		","
		10
		","
		Invulnerable on frame 4-30
		","
		**
		","
		--
		","
		--
		","
		Front, Reverse
		","
		--
		","
		12—14
		"
35,"<h1 class=""charactername"">
king k. rool
</h1>","
		Air Dodge, Down
		","
		40
		","
		64
		","
		11-19
		","
		Invulnerable on frame 4-22	
		","
		**
		","
		--
		","
		--
		","
		Front, Reverse
		","
		--
		","
		12—14
		"
36,"<h1 class=""charactername"">
king k. rool
</h1>","
		Air Dodge, Diagonally Down
		","
		40
		","
		74
		","
		11-19
		","
		Invulnerable on frame 4-22
		","
		**
		","
		--
		","
		--
		","
		Front, Reverse
		","
		--
		","
		12—14
		"
37,"<h1 class=""charactername"">
king k. rool
</h1>","
		Air Dodge, Left/Right
		","
		40
		","
		78
		","
		11-19
		","
		Invulnerable on frame 4-22
		","
		**
		","
		--
		","
		--
		","
		Front, Reverse
		","
		--
		","
		12—14
		"
38,"<h1 class=""charactername"">
king k. rool
</h1>","
		Air Dodge, Diagonally Up
		","
		40
		","
		88
		","
		11-19
		","
		Invulnerable on frame 4-22
		","
		**
		","
		--
		","
		--
		","
		Front, Reverse
		","
		--
		","
		12—14
		"
39,"<h1 class=""charactername"">
king k. rool
</h1>","
		Air Dodge, Up
		","
		40
		","
		102
		","
		11-19
		","
		Invulnerable on frame 4-22
		","
		**
		","
		--
		","
		--
		","
		Front, Reverse
		","
		--
		","
		12—14
		"
40,"<h1 class=""charactername"">
king k. rool
</h1>","
			Ledge Grab
		","
		40
		","
		102
		","
		11-19
		","
		Invulnerable on frame 4-22
		","
		**
		","
		--
		","
		--
		","
		Front, Reverse
		","
		--
		","
		12—14
		"
41,"<h1 class=""charactername"">
king k. rool
</h1>","
			Ledge Grab
		","
		40
		","
		102
		","
		11-19
		","
		Invulnerable on frame 4-22
		","
		**
		","
		--
		","
		--
		","
		Front, Reverse
		","
		--
		","
		12—14
		"
42,"<h1 class=""charactername"">
king k. rool
</h1>","
				Ledge Hang
			","
		40
		","
		102
		","
		11-19
		","
		Invulnerable on frame 4-22
		","
		**
		","
		--
		","
		--
		","
		Front, Reverse
		","
		--
		","
		12—14
		"
