,Character Name,Move name,Start up,Total frames,Landingag,Notes,Base damage,Shield lag,Shield stun,Which hit box,Advantage,Active frames
13,"<h1 class=""charactername"">
toon link
</h1>","
		Up Air
		","
		11
		","
		59
		","
		13
		","
		Autocancels on frame 1-5 and 47 onward
		","
		14.0/11.0
		","
		11/9
		","
		5/4
		","
		Early/Late
		","
		-8/-9
		","
		11—13(14—40)
		"
14,"<h1 class=""charactername"">
toon link
</h1>","
		Down Air
		","
		17
		","
		79
		","
		23
		","
		Autocancels on frame 1-5 and 65 onward. Landing hitbox on frame 1.
		","
		16.0/12.0
		","
		10/9
		","
		6/5
		","
		Early/Late/Landing
		","
		-17/-16
		","
		17—25(26—64)/1
		"
15,"<h1 class=""charactername"">
toon link
</h1>","
		Z Air
		","
		11
		","
		73
		","
		8
		","
		--
		","
		4.0
		","
		5
		","
		5
		","
		--
		","
		-3 
		","
		11—20
		"
16,"<h1 class=""charactername"">
toon link
</h1>","
		Neutral B (Hero's Bow)
		","
		18—60
		","
		39—82
		","
		--
		","
		Startup is 1 from charge release. Reaches full charge on 60.
		","
		4.0—12.0
		","
		5—9
		","
		2—4
		","
		Uncharged—Full Charge
		","
		-12 to -6
		","
		18—77
		"
17,"<h1 class=""charactername"">
toon link
</h1>","
		Side B (Boomerang)
		","
		27
		","
		45
		","
		--
		","
		9 frame animation of catching the boomerang if no other action is performed
		","
		5.0—9.6/3.0
		","
		6—8/5
		","
		3—4/2
		","
		Going/Returning
		","
		-9 to -6
		","
		27—36(37—77/78—173)
		"
18,"<h1 class=""charactername"">
toon link
</h1>","
		Up B (Spin Attack)
		","
		6...
		","
		77
		","
		--
		","
		Multihits have shieldlag but no hitlag. Can be charged up to 60 frames for up to 60% additional damage. Startup is 3 on charge release
		","
		1.0/3.0
		","
		4/10
		","
		2/4
		","
		Multi/Final
		","
		-25
		","
		6—14/15—46/48 (rehit: 4)
		"
19,"<h1 class=""charactername"">
toon link
</h1>","
		Up B, Air (Spin Attack, Air)
		","
		8...
		","
		--
		","
		30
		","
		--
		","
		4.0/2.0/4.0
		","
		5/4/9
		","
		5/3/5
		","
		First/Multi/Final
		","
		--
		","
		8—10/12—13/16—18/19—20/22—24/27—28/31—33/35/44—48
		"
20,"<h1 class=""charactername"">
toon link
</h1>","
		Down B (Bomb Pull)
		","
		--
		","
		36
		","
		--
		","
		Explodes automatically on frame ~315. Bomb rotates on searchbox's center, not bomb's center. 
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		","
		**
		"
21,"<h1 class=""charactername"">
toon link
</h1>","
		Grab
		","
		12
		","
		52
		","
		--
		","
		Hand grabbox active for the first 2 frames
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		","
		12—18
		"
22,"<h1 class=""charactername"">
toon link
</h1>","
		Dash Grab
		","
		14
		","
		60
		","
		--
		","
		Hand grabbox active for the first 2 frames
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		","
		14—20
		"
23,"<h1 class=""charactername"">
toon link
</h1>","
		Pivot Grab
		","
		15
		","
		55
		","
		--
		","
		Hand grabbox active for the first 2 frames	
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
24,"<h1 class=""charactername"">
toon link
</h1>","
		Pummel
		","
		1
		","
		16
		","
		--
		","
		Total frames includes 10 frames of hitlag
		","
		1.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
25,"<h1 class=""charactername"">
toon link
</h1>","
		Forward Throw
		","
		12/14
		","
		39
		","
		--
		","
		--		
		","
		3.0/4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
26,"<h1 class=""charactername"">
toon link
</h1>","
		Backward Throw
		","
		18
		","
		45
		","
		--
		","
		--		
		","
		7.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
27,"<h1 class=""charactername"">
toon link
</h1>","
		Up Throw
		","
		27/28
		","
		49
		","
		--
		","
		--		
		","
		5.0/2.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
28,"<h1 class=""charactername"">
toon link
</h1>","
		Down Throw
		","
		22/24
		","
		49
		","
		--
		","
		--		
		","
		3.0/4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
29,"<h1 class=""charactername"">
toon link
</h1>","
		Spot Dodge
		","
		22/24
		","
		19/24
		","
		--
		","
		Invulnerable on frame 3-16
		","
		3.0/4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
30,"<h1 class=""charactername"">
toon link
</h1>","
		Forward Roll
		","
		22/24
		","
		28
		","
		--
		","
		Invulnerable on frame 4-14
		","
		3.0/4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
31,"<h1 class=""charactername"">
toon link
</h1>","
		Backward Roll
		","
		22/24
		","
		33
		","
		--
		","
		Invulnerable on frame 4-15
		","
		3.0/4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
32,"<h1 class=""charactername"">
toon link
</h1>","
		Neutral Air Dodge
		","
		22/24
		","
		56
		","
		10
		","
		Invulnerable on frame 2-26
		","
		3.0/4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
33,"<h1 class=""charactername"">
toon link
</h1>","
		Air Dodge, Down
		","
		22/24
		","
		76
		","
		11-19
		","
		Invulnerable on frame 2-19		
		","
		3.0/4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
34,"<h1 class=""charactername"">
toon link
</h1>","
		Air Dodge, Diagonally Down
		","
		22/24
		","
		85
		","
		11-19
		","
		Invulnerable on frame 2-19	
		","
		3.0/4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
35,"<h1 class=""charactername"">
toon link
</h1>","
		Air Dodge, Left/Right
		","
		22/24
		","
		93
		","
		11-19
		","
		Invulnerable on frame 2-19
		","
		3.0/4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
36,"<h1 class=""charactername"">
toon link
</h1>","
		Air Dodge, Diagonally Up
		","
		22/24
		","
		111
		","
		11-19
		","
		Invulnerable on frame 2-19
		","
		3.0/4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
37,"<h1 class=""charactername"">
toon link
</h1>","
		Air Dodge, Up
		","
		22/24
		","
		123
		","
		11-19
		","
		Invulnerable on frame 2-19
		","
		3.0/4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
38,"<h1 class=""charactername"">
toon link
</h1>","
			Ledge Grab
		","
		22/24
		","
		123
		","
		11-19
		","
		Invulnerable on frame 2-19
		","
		3.0/4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
39,"<h1 class=""charactername"">
toon link
</h1>","
			Ledge Grab
		","
		22/24
		","
		123
		","
		11-19
		","
		Invulnerable on frame 2-19
		","
		3.0/4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
40,"<h1 class=""charactername"">
toon link
</h1>","
				Ledge Hang
			","
		22/24
		","
		123
		","
		11-19
		","
		Invulnerable on frame 2-19
		","
		3.0/4.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
