,Character Name,Move name,Start up,Total frames,Landingag,Notes,Base damage,Shield lag,Shield stun,Which hit box,Advantage,Active frames
13,"<h1 class=""charactername"">
young link
</h1>","
		Neutral Air
		","
		4
		","
		35
		","
		6
		","
		Autocancels on frame 1-3 and 32 onward
		","
		10.0/5.0
		","
		8/6
		","
		4/3
		","
		Early/Late
		","
		-2/-3
		","
		4—5(6—27)
		"
14,"<h1 class=""charactername"">
young link
</h1>","
		Forward Air
		","
		14/24
		","
		40
		","
		6
		","
		Autocancels on frame 41 onward
		","
		6.0/8.0/7.0
		","
		6/9
		","
		3/4
		","
		First/Second Clean/Second Late
		","
		-3/-2
		","
		14—15/24—25
		"
15,"<h1 class=""charactername"">
young link
</h1>","
		Back Air
		","
		6/18
		","
		29
		","
		6
		","
		Autocancels on frame 29 onward
		","
		5.0/7.0
		","
		6/8
		","
		3/3
		","
		--
		","
		-3/-3
		","
		6—8/18—20
		"
16,"<h1 class=""charactername"">
young link
</h1>","
		Up Air
		","
		5
		","
		59
		","
		14
		","
		Autocancels on frame 1-4 and 56 onward
		","
		15.0/12.0
		","
		9
		","
		5
		","
		Early/Late
		","
		-9
		","
		5—7(8—49)
		"
17,"<h1 class=""charactername"">
young link
</h1>","
		Down Air
		","
		13
		","
		79
		","
		17
		","
		Autocancels on frame 1-12 and 65 onward. Can hit same target once again after 30 frames during pogo effect.
		","
		18.0/15.0/9.0
		","
		14/12
		","
		6/5
		","
		Early/Late/Pogo
		","
		**
		","
		13—15(16—64)
		"
18,"<h1 class=""charactername"">
young link
</h1>","
		Z Air
		","
		9
		","
		71
		","
		8
		","
		--
		","
		4.0
		","
		5
		","
		5
		","
		--
		","
		-3 
		","
		9—16
		"
19,"<h1 class=""charactername"">
young link
</h1>","
		Neutral B (Fire Arrow)
		","
		14—47
		","
		37—70
		","
		--
		","
		On release, startup is 1 and total frames is 24.
		","
		4.0—12.0
		","
		5—9
		","
		2—4
		","
		Uncharged—Full Charge
		","
		-16 to -10
		","
		**
		"
20,"<h1 class=""charactername"">
young link
</h1>","
		Side B (Boomerang)
		","
		27
		","
		45
		","
		--
		","
		--
		","
		7.0—11.0 (normal) // 8.4/13.2 (smash) // 2.0 (return)
		","
		5—9
		","
		2—4
		","
		--
		","
		-8 to -4
		","
		27—29(30—82/83—153)
		"
21,"<h1 class=""charactername"">
young link
</h1>","
		Up B (Spin Attack)
		","
		9...
		","
		70
		","
		--
		","
		Can charge for up to 60 additional frames. Startup is 4 from charge.
		","
		1.0/3.0
		","
		4/10
		","
		2/4
		","
		--
		","
		-17
		","
		9—47/49 (rehit: 4)
		"
22,"<h1 class=""charactername"">
young link
</h1>","
		Up B, Air (Spin Attack, Air)
		","
		8/12/16/19/22/26/31/39/47
		","
		--
		","
		24
		","
		--
		","
		3.0/2.0/3.0
		","
		**
		","
		**
		","
		First/Multi/Final
		","
		--
		","
		8—10/12—13/16—18/19—20/22—24/26—27/31—33/39—40/47—51
		"
23,"<h1 class=""charactername"">
young link
</h1>","
		Down B (Bomb Pull)
		","
		17
		","
		39
		","
		--
		","
		Fuse timer of ~4 seconds. Bomb explosion hits on frame 1/3/5/7. 
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		","
		**
		"
24,"<h1 class=""charactername"">
young link
</h1>","
		Grab
		","
		12
		","
		51
		","
		--
		","
		--		
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		","
		12—18
		"
25,"<h1 class=""charactername"">
young link
</h1>","
		Dash Grab
		","
		14
		","
		60
		","
		--
		","
		--		
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		","
		14—20
		"
26,"<h1 class=""charactername"">
young link
</h1>","
		Pivot Grab
		","
		15
		","
		55
		","
		--
		","
		--		
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
27,"<h1 class=""charactername"">
young link
</h1>","
		Pummel
		","
		1
		","
		18
		","
		--
		","
		Total frames includes 12 frames of hitlag
		","
		1.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
28,"<h1 class=""charactername"">
young link
</h1>","
		Forward Throw
		","
		11/13
		","
		39
		","
		--
		","
		--		
		","
		3.0/3.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
29,"<h1 class=""charactername"">
young link
</h1>","
		Backward Throw
		","
		11/13
		","
		39
		","
		--
		","
		--		
		","
		3.0/3.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
30,"<h1 class=""charactername"">
young link
</h1>","
		Up Throw
		","
		26/29
		","
		49
		","
		--
		","
		--		
		","
		4.0/2.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
31,"<h1 class=""charactername"">
young link
</h1>","
		Down Throw
		","
		22/28
		","
		49
		","
		--
		","
		--		
		","
		3.0/3.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
32,"<h1 class=""charactername"">
young link
</h1>","
		Spot Dodge
		","
		22/28
		","
		19/24
		","
		--
		","
		Invulnerable on frame 3-16
		","
		3.0/3.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
33,"<h1 class=""charactername"">
young link
</h1>","
		Forward Roll
		","
		22/28
		","
		28
		","
		--
		","
		Invulnerable on frame 4-14
		","
		3.0/3.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
34,"<h1 class=""charactername"">
young link
</h1>","
		Backward Roll
		","
		22/28
		","
		33
		","
		--
		","
		Invulnerable on frame 4-15
		","
		3.0/3.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
35,"<h1 class=""charactername"">
young link
</h1>","
		Neutral Air Dodge
		","
		22/28
		","
		45
		","
		10
		","
		Invulnerable on frame 2-26
		","
		3.0/3.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
36,"<h1 class=""charactername"">
young link
</h1>","
		Air Dodge, Down
		","
		22/28
		","
		63
		","
		11-19
		","
		Invulnerable on frame 2-19		
		","
		3.0/3.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
37,"<h1 class=""charactername"">
young link
</h1>","
		Air Dodge, Diagonally Down
		","
		22/28
		","
		70
		","
		11-19
		","
		Invulnerable on frame 2-19	
		","
		3.0/3.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
38,"<h1 class=""charactername"">
young link
</h1>","
		Air Dodge, Left/Right
		","
		22/28
		","
		76
		","
		11-19
		","
		Invulnerable on frame 2-19
		","
		3.0/3.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
39,"<h1 class=""charactername"">
young link
</h1>","
		Air Dodge, Diagonally Up
		","
		22/28
		","
		90
		","
		11-19
		","
		Invulnerable on frame 2-19
		","
		3.0/3.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
40,"<h1 class=""charactername"">
young link
</h1>","
		Air Dodge, Up
		","
		22/28
		","
		100
		","
		11-19
		","
		Invulnerable on frame 2-19
		","
		3.0/3.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
41,"<h1 class=""charactername"">
young link
</h1>","
			Ledge Grab
		","
		22/28
		","
		100
		","
		11-19
		","
		Invulnerable on frame 2-19
		","
		3.0/3.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
42,"<h1 class=""charactername"">
young link
</h1>","
			Ledge Grab
		","
		22/28
		","
		100
		","
		11-19
		","
		Invulnerable on frame 2-19
		","
		3.0/3.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
43,"<h1 class=""charactername"">
young link
</h1>","
				Ledge Hang
			","
		22/28
		","
		100
		","
		11-19
		","
		Invulnerable on frame 2-19
		","
		3.0/3.0
		","
		--
		","
		--
		","
		--
		","
		--
		","
		15—21
		"
