,Character Name,Move name,Start up,Total frames,Landingag,Notes,Base damage,Shield lag,Shield stun,Which hit box,Advantage,Active frames
22,"<h1 class=""charactername"">
fox
</h1>","
		Pivot Grab
		","
		11
		","
		39
		","
		--
		","
		--		
		","
		--
		","
		7
		","
		3
		","
		--
		","
		-30
		","
		11—12
		"
23,"<h1 class=""charactername"">
fox
</h1>","
		Pummel
		","
		1
		","
		15
		","
		Total frames includes 10 frames of hitlag.
		","
		--		
		","
		1.0
		","
		7
		","
		3
		","
		--
		","
		-30
		","
		11—12
		"
24,"<h1 class=""charactername"">
fox
</h1>","
		Forward Throw
		","
		10/11
		","
		33
		","
		--
		","
		--		
		","
		4.0/3.0
		","
		7
		","
		3
		","
		--
		","
		-30
		","
		11—12
		"
25,"<h1 class=""charactername"">
fox
</h1>","
		Backward Throw
		","
		10/16/19/22
		","
		49
		","
		--
		","
		Victim is thrown at 10. Blaster shots at 16, 19, 22.		
		","
		2.0/2.0
		","
		7
		","
		3
		","
		--
		","
		-30
		","
		11—12
		"
26,"<h1 class=""charactername"">
fox
</h1>","
		Up Throw
		","
		7/18/21/24
		","
		49
		","
		--
		","
		Victim is thrown at 7. Blaster shots at 18, 21, 24.		
		","
		2.0/2.0
		","
		7
		","
		3
		","
		--
		","
		-30
		","
		11—12
		"
27,"<h1 class=""charactername"">
fox
</h1>","
		Down Throw
		","
		26/29/32/34
		","
		54
		","
		--
		","
		--		
		","
		2.0/1.0
		","
		7
		","
		3
		","
		--
		","
		-30
		","
		11—12
		"
28,"<h1 class=""charactername"">
fox
</h1>","
		Spot Dodge
		","
		26/29/32/34
		","
		18/23
		","
		--
		","
		Invulnerable on frame 3-14.		
		","
		2.0/1.0
		","
		7
		","
		3
		","
		--
		","
		-30
		","
		11—12
		"
29,"<h1 class=""charactername"">
fox
</h1>","
		Forward Roll
		","
		26/29/32/34
		","
		26
		","
		--
		","
		Invulnerable on frame 4-12.		
		","
		2.0/1.0
		","
		7
		","
		3
		","
		--
		","
		-30
		","
		11—12
		"
30,"<h1 class=""charactername"">
fox
</h1>","
		Backward Roll
		","
		26/29/32/34
		","
		32
		","
		--
		","
		Invulnerable on frame 4-14.		
		","
		2.0/1.0
		","
		7
		","
		3
		","
		--
		","
		-30
		","
		11—12
		"
31,"<h1 class=""charactername"">
fox
</h1>","
		Neutral Air Dodge
		","
		26/29/32/34
		","
		38
		","
		10
		","
		Invulnerable on frame 2-26.		
		","
		2.0/1.0
		","
		7
		","
		3
		","
		--
		","
		-30
		","
		11—12
		"
32,"<h1 class=""charactername"">
fox
</h1>","
		Air Dodge, Down
		","
		26/29/32/34
		","
		54
		","
		11-19
		","
		Invulnerable on frame 2-19.		
		","
		2.0/1.0
		","
		7
		","
		3
		","
		--
		","
		-30
		","
		11—12
		"
33,"<h1 class=""charactername"">
fox
</h1>","
		Air Dodge, Diagonally Down
		","
		26/29/32/34
		","
		59
		","
		11-19
		","
		Invulnerable on frame 2-19.		
		","
		2.0/1.0
		","
		7
		","
		3
		","
		--
		","
		-30
		","
		11—12
		"
34,"<h1 class=""charactername"">
fox
</h1>","
		Air Dodge, Left/Right
		","
		26/29/32/34
		","
		64
		","
		11-19
		","
		Invulnerable on frame 2-19.			
		","
		2.0/1.0
		","
		7
		","
		3
		","
		--
		","
		-30
		","
		11—12
		"
35,"<h1 class=""charactername"">
fox
</h1>","
		Air Dodge, Diagonally Up
		","
		26/29/32/34
		","
		70
		","
		11-19
		","
		Invulnerable on frame 2-19.			
		","
		2.0/1.0
		","
		7
		","
		3
		","
		--
		","
		-30
		","
		11—12
		"
36,"<h1 class=""charactername"">
fox
</h1>","
		Air Dodge, Up
		","
		26/29/32/34
		","
		75
		","
		11-19
		","
		Invulnerable on frame 2-19.	
		","
		2.0/1.0
		","
		7
		","
		3
		","
		--
		","
		-30
		","
		11—12
		"
37,"<h1 class=""charactername"">
fox
</h1>","
			Ledge Grab
		","
		26/29/32/34
		","
		75
		","
		11-19
		","
		Invulnerable on frame 2-19.	
		","
		2.0/1.0
		","
		7
		","
		3
		","
		--
		","
		-30
		","
		11—12
		"
38,"<h1 class=""charactername"">
fox
</h1>","
			Ledge Grab
		","
		26/29/32/34
		","
		75
		","
		11-19
		","
		Invulnerable on frame 2-19.	
		","
		2.0/1.0
		","
		7
		","
		3
		","
		--
		","
		-30
		","
		11—12
		"
39,"<h1 class=""charactername"">
fox
</h1>","
				Ledge Hang
			","
		26/29/32/34
		","
		75
		","
		11-19
		","
		Invulnerable on frame 2-19.	
		","
		2.0/1.0
		","
		7
		","
		3
		","
		--
		","
		-30
		","
		11—12
		"
