,Character Name,Move name,Start up,Total frames,Landingag,Notes,Base damage,Shield lag,Shield stun,Which hit box,Advantage,Active frames
15,"<h1 class=""charactername"">
sheik
</h1>","
		Down Air
		","
		15
		","
		54
		","
		22
		","
		Landing hit on frame 1. Autocancels on frame 1-2 and 53 onward
		","
		10.0/2.0
		","
		8/4
		","
		4/3
		","
		Meteor/Falling/Landing
		","
		-18
		","
		15—18/19—33/1—2
		"
16,"<h1 class=""charactername"">
sheik
</h1>","
		Neutral B (Needle Storm)
		","
		4/7/10/13/16 (+7)
		","
		41/35
		","
		--
		","
		Startup is 5 from a charging state. 7 frames to enter charge state. Takes 4 frames to exit charge with shield. Second total frames is for the air.
		","
		1.5/0.8
		","
		4/4
		","
		2/2
		","
		Close/Far
		","
		-18
		","
		**
		"
17,"<h1 class=""charactername"">
sheik
</h1>","
		Needle Storm, Full Charge
		","
		11/14/17/20/23/26
		","
		48/42
		","
		16
		","
		86 frames to reach full charge. Second total frames is for the air. 
		","
		1.5/0.8
		","
		4/4
		","
		2/2
		","
		Close/Far
		","
		-15
		","
		**
		"
18,"<h1 class=""charactername"">
sheik
</h1>","
		Side B (Burst Grenade)
		","
		13/67/70/73/76/79/82/88
		","
		75—104
		","
		--
		","
		From release, startup is 29/32/35/38/41/44/50 and endlag is 39 frames. All but the final hit are just windboxes.
		","
		1.0/12.6
		","
		4/11
		","
		2/4
		","
		--
		","
		+28
		","
		**
		"
19,"<h1 class=""charactername"">
sheik
</h1>","
		Up B (Vanish)
		","
		36/55
		","
		95
		","
		20
		","
		Invulnerable on frame 14-60 on the ground or 19-55 in the air. Landing lag only occurs if you enter special fall.
		","
		12.0/5.0
		","
		9/6
		","
		4/6
		","
		--
		","
		-33
		","
		36—38/55—57
		"
20,"<h1 class=""charactername"">
sheik
</h1>","
		Down B (Bouncing Fish)
		","
		18/26
		","
		63/50/45
		","
		35/19
		","
		First startup is if you attack early. Second landing lag is after a hit. Endlag is 79 on hit, or after 20 frames initiate a 29 total frames rebound attack with 3 startup. First total frames is on level ground. Second is in the air. Third is in the air if you attack early.
		","
		11.0
		","
		14
		","
		10
		","
		--
		","
		-39
		","
		**
		"
21,"<h1 class=""charactername"">
sheik
</h1>","
		Grab
		","
		6
		","
		36
		","
		--
		","
		--		
		","
		--
		","
		14
		","
		10
		","
		--
		","
		-39
		","
		6—7
		"
22,"<h1 class=""charactername"">
sheik
</h1>","
		Dash Grab
		","
		9
		","
		44
		","
		--
		","
		--		
		","
		--
		","
		14
		","
		10
		","
		--
		","
		-39
		","
		9—10
		"
23,"<h1 class=""charactername"">
sheik
</h1>","
		Pivot Grab
		","
		11
		","
		39
		","
		--
		","
		--		
		","
		--
		","
		14
		","
		10
		","
		--
		","
		-39
		","
		11—12
		"
24,"<h1 class=""charactername"">
sheik
</h1>","
		Pummel
		","
		1
		","
		15
		","
		Total frames includes 10 frames of hitlag.
		","
		--		
		","
		1.0
		","
		14
		","
		10
		","
		--
		","
		-39
		","
		11—12
		"
25,"<h1 class=""charactername"">
sheik
</h1>","
		Forward Throw
		","
		20/22
		","
		39
		","
		--
		","
		--
		","
		5.0/2.0
		","
		14
		","
		10
		","
		--
		","
		-39
		","
		11—12
		"
26,"<h1 class=""charactername"">
sheik
</h1>","
		Backward Throw
		","
		15/17
		","
		35
		","
		--
		","
		--		
		","
		5.0/2.0
		","
		14
		","
		10
		","
		--
		","
		-39
		","
		11—12
		"
27,"<h1 class=""charactername"">
sheik
</h1>","
		Up Throw
		","
		19/21
		","
		49
		","
		--
		","
		--		
		","
		3.0/3.0
		","
		14
		","
		10
		","
		--
		","
		-39
		","
		11—12
		"
28,"<h1 class=""charactername"">
sheik
</h1>","
		Down Throw
		","
		26/30
		","
		40
		","
		--
		","
		Active 26—29, releases on 30.
		","
		3.0/3.0
		","
		14
		","
		10
		","
		--
		","
		-39
		","
		11—12
		"
29,"<h1 class=""charactername"">
sheik
</h1>","
		Spot Dodge
		","
		26/30
		","
		18/23
		","
		--
		","
		Invulnerable on frame 3-14		
		","
		3.0/3.0
		","
		14
		","
		10
		","
		--
		","
		-39
		","
		11—12
		"
30,"<h1 class=""charactername"">
sheik
</h1>","
		Forward Roll
		","
		26/30
		","
		26
		","
		--
		","
		Invulnerable on frame 4-12	
		","
		3.0/3.0
		","
		14
		","
		10
		","
		--
		","
		-39
		","
		11—12
		"
31,"<h1 class=""charactername"">
sheik
</h1>","
		Backward Roll
		","
		26/30
		","
		32
		","
		--
		","
		Invulnerable on frame 4-14	
		","
		3.0/3.0
		","
		14
		","
		10
		","
		--
		","
		-39
		","
		11—12
		"
32,"<h1 class=""charactername"">
sheik
</h1>","
		Neutral Air Dodge
		","
		26/30
		","
		44
		","
		10
		","
		Invulnerable on frame 2-26	
		","
		3.0/3.0
		","
		14
		","
		10
		","
		--
		","
		-39
		","
		11—12
		"
33,"<h1 class=""charactername"">
sheik
</h1>","
		Air Dodge, Down
		","
		26/30
		","
		63
		","
		11-19
		","
		Invulnerable on frame 2-19	
		","
		3.0/3.0
		","
		14
		","
		10
		","
		--
		","
		-39
		","
		11—12
		"
34,"<h1 class=""charactername"">
sheik
</h1>","
		Air Dodge, Diagonally Down
		","
		26/30
		","
		67
		","
		11-19
		","
		Invulnerable on frame 2-19	
		","
		3.0/3.0
		","
		14
		","
		10
		","
		--
		","
		-39
		","
		11—12
		"
35,"<h1 class=""charactername"">
sheik
</h1>","
		Air Dodge, Left/Right
		","
		26/30
		","
		74
		","
		11-19
		","
		Invulnerable on frame 2-19	
		","
		3.0/3.0
		","
		14
		","
		10
		","
		--
		","
		-39
		","
		11—12
		"
36,"<h1 class=""charactername"">
sheik
</h1>","
		Air Dodge, Diagonally Up
		","
		26/30
		","
		85
		","
		11-19
		","
		Invulnerable on frame 2-19	
		","
		3.0/3.0
		","
		14
		","
		10
		","
		--
		","
		-39
		","
		11—12
		"
37,"<h1 class=""charactername"">
sheik
</h1>","
		Air Dodge, Up
		","
		26/30
		","
		93
		","
		11-19
		","
		Invulnerable on frame 2-19
		","
		3.0/3.0
		","
		14
		","
		10
		","
		--
		","
		-39
		","
		11—12
		"
38,"<h1 class=""charactername"">
sheik
</h1>","
			Ledge Grab
		","
		26/30
		","
		93
		","
		11-19
		","
		Invulnerable on frame 2-19
		","
		3.0/3.0
		","
		14
		","
		10
		","
		--
		","
		-39
		","
		11—12
		"
39,"<h1 class=""charactername"">
sheik
</h1>","
			Ledge Grab
		","
		26/30
		","
		93
		","
		11-19
		","
		Invulnerable on frame 2-19
		","
		3.0/3.0
		","
		14
		","
		10
		","
		--
		","
		-39
		","
		11—12
		"
40,"<h1 class=""charactername"">
sheik
</h1>","
				Ledge Hang
			","
		26/30
		","
		93
		","
		11-19
		","
		Invulnerable on frame 2-19
		","
		3.0/3.0
		","
		14
		","
		10
		","
		--
		","
		-39
		","
		11—12
		"
