,Character Name,Move name,Start up,Total frames,Landingag,Notes,Base damage,Shield lag,Shield stun,Which hit box,Advantage,Active frames
29,"<h1 class=""charactername"">
ganondorf
</h1>","
		Up Throw
		","
		11/13
		","
		43
		","
		--
		","
		--		
		","
		10.0/3.0
		","
		10/10
		","
		14/13/8
		","
		Close/Far/Landing
		","
		-34
		","
		12—14
		"
30,"<h1 class=""charactername"">
ganondorf
</h1>","
		Down Throw
		","
		23
		","
		39
		","
		--
		","
		--		
		","
		7.0
		","
		10/10
		","
		14/13/8
		","
		Close/Far/Landing
		","
		-34
		","
		12—14
		"
31,"<h1 class=""charactername"">
ganondorf
</h1>","
		Spot Dodge
		","
		23
		","
		23/28
		","
		--
		","
		Invulnerable on frame 3-18.		
		","
		7.0
		","
		10/10
		","
		14/13/8
		","
		Close/Far/Landing
		","
		-34
		","
		12—14
		"
32,"<h1 class=""charactername"">
ganondorf
</h1>","
		Forward Roll
		","
		23
		","
		32
		","
		--
		","
		Invulnerable on frame 4-16.		
		","
		7.0
		","
		10/10
		","
		14/13/8
		","
		Close/Far/Landing
		","
		-34
		","
		12—14
		"
33,"<h1 class=""charactername"">
ganondorf
</h1>","
		Backward Roll
		","
		23
		","
		37
		","
		--
		","
		Invulnerable on frame 5-17.		
		","
		7.0
		","
		10/10
		","
		14/13/8
		","
		Close/Far/Landing
		","
		-34
		","
		12—14
		"
34,"<h1 class=""charactername"">
ganondorf
</h1>","
		Neutral Air Dodge
		","
		23
		","
		46
		","
		10
		","
		Invulnerable on frame 4-32.		
		","
		7.0
		","
		10/10
		","
		14/13/8
		","
		Close/Far/Landing
		","
		-34
		","
		12—14
		"
35,"<h1 class=""charactername"">
ganondorf
</h1>","
		Air Dodge, Down
		","
		23
		","
		66
		","
		11-19
		","
		Invulnerable on frame 4-22.		
		","
		7.0
		","
		10/10
		","
		14/13/8
		","
		Close/Far/Landing
		","
		-34
		","
		12—14
		"
36,"<h1 class=""charactername"">
ganondorf
</h1>","
		Air Dodge, Diagonally Down
		","
		23
		","
		73
		","
		11-19
		","
		Invulnerable on frame 4-22.	
		","
		7.0
		","
		10/10
		","
		14/13/8
		","
		Close/Far/Landing
		","
		-34
		","
		12—14
		"
37,"<h1 class=""charactername"">
ganondorf
</h1>","
		Air Dodge, Left/Right
		","
		23
		","
		79
		","
		11-19
		","
		Invulnerable on frame 4-22.			
		","
		7.0
		","
		10/10
		","
		14/13/8
		","
		Close/Far/Landing
		","
		-34
		","
		12—14
		"
38,"<h1 class=""charactername"">
ganondorf
</h1>","
		Air Dodge, Diagonally Up
		","
		23
		","
		91
		","
		11-19
		","
		Invulnerable on frame 4-22.			
		","
		7.0
		","
		10/10
		","
		14/13/8
		","
		Close/Far/Landing
		","
		-34
		","
		12—14
		"
39,"<h1 class=""charactername"">
ganondorf
</h1>","
		Air Dodge, Up
		","
		23
		","
		103
		","
		11-19
		","
		Invulnerable on frame 4-22.	
		","
		7.0
		","
		10/10
		","
		14/13/8
		","
		Close/Far/Landing
		","
		-34
		","
		12—14
		"
40,"<h1 class=""charactername"">
ganondorf
</h1>","
			Ledge Grab
		","
		23
		","
		103
		","
		11-19
		","
		Invulnerable on frame 4-22.	
		","
		7.0
		","
		10/10
		","
		14/13/8
		","
		Close/Far/Landing
		","
		-34
		","
		12—14
		"
41,"<h1 class=""charactername"">
ganondorf
</h1>","
			Ledge Grab
		","
		23
		","
		103
		","
		11-19
		","
		Invulnerable on frame 4-22.	
		","
		7.0
		","
		10/10
		","
		14/13/8
		","
		Close/Far/Landing
		","
		-34
		","
		12—14
		"
42,"<h1 class=""charactername"">
ganondorf
</h1>","
				Ledge Hang
			","
		23
		","
		103
		","
		11-19
		","
		Invulnerable on frame 4-22.	
		","
		7.0
		","
		10/10
		","
		14/13/8
		","
		Close/Far/Landing
		","
		-34
		","
		12—14
		"
