,Character Name,Move name,Start up,Total frames,Landingag,Notes,Base damage,Shield lag,Shield stun,Which hit box,Advantage,Active frames
22,"<h1 class=""charactername"">
Dr. Mario
</h1>","
		Pummel
		","
		1
		","
		19
		","
		Total frames includes 13 frames of hitlag.
		","
		--		
		","
		1.5
		","
		4/11
		","
		3/4
		","
		Multi/Final
		","
		-30
		","
		10—11
		"
23,"<h1 class=""charactername"">
Dr. Mario
</h1>","
		Forward Throw
		","
		13
		","
		27
		","
		--
		","
		--		
		","
		9.4
		","
		4/11
		","
		3/4
		","
		Multi/Final
		","
		-30
		","
		10—11
		"
24,"<h1 class=""charactername"">
Dr. Mario
</h1>","
		Backward Throw
		","
		40
		","
		59
		","
		--
		","
		--		
		","
		12.9
		","
		4/11
		","
		3/4
		","
		Multi/Final
		","
		-30
		","
		10—11
		"
25,"<h1 class=""charactername"">
Dr. Mario
</h1>","
		Up Throw
		","
		18
		","
		39
		","
		--
		","
		--		
		","
		8.2
		","
		4/11
		","
		3/4
		","
		Multi/Final
		","
		-30
		","
		10—11
		"
26,"<h1 class=""charactername"">
Dr. Mario
</h1>","
		Down Throw
		","
		18
		","
		39
		","
		--
		","
		--		
		","
		5.8
		","
		4/11
		","
		3/4
		","
		Multi/Final
		","
		-30
		","
		10—11
		"
27,"<h1 class=""charactername"">
Dr. Mario
</h1>","
		Spot Dodge
		","
		18
		","
		20/25
		","
		--
		","
		Invulnerable on frame 3-17.		
		","
		5.8
		","
		4/11
		","
		3/4
		","
		Multi/Final
		","
		-30
		","
		10—11
		"
28,"<h1 class=""charactername"">
Dr. Mario
</h1>","
		Forward Roll
		","
		18
		","
		29
		","
		--
		","
		Invulnerable on frame 4-15.		
		","
		5.8
		","
		4/11
		","
		3/4
		","
		Multi/Final
		","
		-30
		","
		10—11
		"
29,"<h1 class=""charactername"">
Dr. Mario
</h1>","
		Backward Roll
		","
		18
		","
		34
		","
		--
		","
		Invulnerable on frame 5-16.		
		","
		5.8
		","
		4/11
		","
		3/4
		","
		Multi/Final
		","
		-30
		","
		10—11
		"
30,"<h1 class=""charactername"">
Dr. Mario
</h1>","
		Neutral Air Dodge
		","
		18
		","
		52
		","
		10
		","
		Invulnerable on frame 3-29.		
		","
		5.8
		","
		4/11
		","
		3/4
		","
		Multi/Final
		","
		-30
		","
		10—11
		"
31,"<h1 class=""charactername"">
Dr. Mario
</h1>","
		Air Dodge, Down
		","
		18
		","
		71
		","
		11-19
		","
		Invulnerable on frame 3-21.		
		","
		5.8
		","
		4/11
		","
		3/4
		","
		Multi/Final
		","
		-30
		","
		10—11
		"
32,"<h1 class=""charactername"">
Dr. Mario
</h1>","
		Air Dodge, Diagonally Down
		","
		18
		","
		81
		","
		11-19
		","
		Invulnerable on frame 3-21.		
		","
		5.8
		","
		4/11
		","
		3/4
		","
		Multi/Final
		","
		-30
		","
		10—11
		"
33,"<h1 class=""charactername"">
Dr. Mario
</h1>","
		Air Dodge, Left/Right
		","
		18
		","
		87
		","
		11-19
		","
		Invulnerable on frame 3-21.		
		","
		5.8
		","
		4/11
		","
		3/4
		","
		Multi/Final
		","
		-30
		","
		10—11
		"
34,"<h1 class=""charactername"">
Dr. Mario
</h1>","
		Air Dodge, Diagonally Up
		","
		18
		","
		100
		","
		11-19
		","
		Invulnerable on frame 3-21.		
		","
		5.8
		","
		4/11
		","
		3/4
		","
		Multi/Final
		","
		-30
		","
		10—11
		"
35,"<h1 class=""charactername"">
Dr. Mario
</h1>","
		Air Dodge, Up
		","
		18
		","
		116
		","
		11-19
		","
		Invulnerable on frame 3-21.		
		","
		5.8
		","
		4/11
		","
		3/4
		","
		Multi/Final
		","
		-30
		","
		10—11
		"
36,"<h1 class=""charactername"">
Dr. Mario
</h1>","
			Ledge Grab
		","
		18
		","
		116
		","
		11-19
		","
		Invulnerable on frame 3-21.		
		","
		5.8
		","
		4/11
		","
		3/4
		","
		Multi/Final
		","
		-30
		","
		10—11
		"
37,"<h1 class=""charactername"">
Dr. Mario
</h1>","
			Ledge Grab
		","
		18
		","
		116
		","
		11-19
		","
		Invulnerable on frame 3-21.		
		","
		5.8
		","
		4/11
		","
		3/4
		","
		Multi/Final
		","
		-30
		","
		10—11
		"
38,"<h1 class=""charactername"">
Dr. Mario
</h1>","
				Ledge Hang
			","
		18
		","
		116
		","
		11-19
		","
		Invulnerable on frame 3-21.		
		","
		5.8
		","
		4/11
		","
		3/4
		","
		Multi/Final
		","
		-30
		","
		10—11
		"
