,Character Name,Move name,Start up,Total frames,Landingag,Notes,Base damage,Shield lag,Shield stun,Which hit box,Advantage,Active frames
10,"<h1 class=""charactername"">
lucario
</h1>","
		Down Smash
		","
		19
		","
		54
		","
		--
		","
		Charge hold is frame 4
		","
		9.2 | 14.0 | 22.4
		","
		8 | 10 | 13
		","
		7 | 10 | 14
		","
		--
		","
		-28 | -25 | -21
		","
		19—20
		"
11,"<h1 class=""charactername"">
lucario
</h1>","
		Neutral Air
		","
		10/18
		","
		42
		","
		5
		","
		Autocancels on frame 1-4 and 36 onward
		","
		5.2/3.9 | 8.0/6.0 | 12.8/9.6
		","
		6/5 | 7/6 | 9/8
		","
		3/3 | 4/3 | 5/4
		","
		--
		","
		-2/-2 | -1/-2 | 0/-1
		","
		10—14/18—21
		"
12,"<h1 class=""charactername"">
lucario
</h1>","
		Forward Air
		","
		7
		","
		27
		","
		9
		","
		Autocancels on frame 28 onward
		","
		3.9 | 6.0 | 9.6
		","
		5 | 6 | 8
		","
		3 | 3 | 4
		","
		--
		","
		-6 | -6 | -5
		","
		7—8
		"
13,"<h1 class=""charactername"">
lucario
</h1>","
		Back Air
		","
		13
		","
		49
		","
		14
		","
		Autocancels on frame 1-4 and 41 onward
		","
		9.2/8.5 | 14.0/13.0 | 22.4/20.8
		","
		8/7 | 10/9 | 13/13
		","
		4/4 | 5/5 | 7/7
		","
		--
		","
		-10/-10 | -9/-9 | -7/-7
		","
		13—14(15—16)
		"
14,"<h1 class=""charactername"">
lucario
</h1>","
		Up Air
		","
		10
		","
		38
		","
		13
		","
		Autocancels on frame 29 onward
		","
		7.2/3.9 | 11.0/6.0 | 17.6/9.6
		","
		7/5 | 8/6 | 11/8
		","
		3/3 | 4/3 | 6/4
		","
		Far/close
		","
		-10/-10 | -9/-10 | -7/-9
		","
		10—11(12—13)
		"
15,"<h1 class=""charactername"">
lucario
</h1>","
		Down Air
		","
		4/11
		","
		30
		","
		12
		","
		Autocancels on frame 25 onward
		","
		3.3/3.9 | 5.0/6.0 | 8.0/9.6
		","
		5/5 | 6/6 | 7/8
		","
		2/3 | 3/3 | 4/4
		","
		--
		","
		-10/-9 | -9/-9 | -8/-8
		","
		4—5/11—12
		"
16,"<h1 class=""charactername"">
lucario
</h1>","
		Neutral B (Aura Sphere)
		","
		9 (+8)
		","
		48
		","
		--
		","
		9 startup from charge.Takes 8 frames to enter charge state and 4 frames to cancel charge with shield. Charging sphere becomes hitbox on 9 and hits every six frames
		","
		4.5 -11.3 | 6.0 - 17.2 | 11.0 - 27.6
		","
		6-8 | 7-11 | 8-15
		","
		3-4 | 3-6 | 4-8
		","
		--
		","
		-30 | -29 | -27
		","
		17—**
		"
17,"<h1 class=""charactername"">
lucario
</h1>","
		Aura Sphere, Full Charge
		","
		17
		","
		56
		","
		--
		","
		Takes 99 frames to reach full charge.
		","
		11.3 | 17.2 | 27.6
		","
		8 | 11 | 15
		","
		4 | 6 | 8
		","
		--
		","
		-27 | -22 | -16
		","
		17—**
		"
18,"<h1 class=""charactername"">
lucario
</h1>","
		Side B (Force Palm)
		","
		24
		","
		63
		","
		--
		","
		--.
		","
		7.8/3.5 | 11.5/5.4 | 19.0/8.6
		","
		7/5 | 9/6 | 12/7
		","
		8/4 | 11/6 | 17/8
		","
		Close/far
		","
		-24/-30 | -19/-27 | -10/-24
		","
		24—25
		"
19,"<h1 class=""charactername"">
lucario
</h1>","
		Force Palm, Grab
		","
		9/37
		","
		50
		","
		--
		","
		Grabs on frame 9 if on the ground
		","
		8.5 | 13.0 | 20.8
		","
		--
		","
		--
		","
		--
		","
		--
		","
		9
		"
20,"<h1 class=""charactername"">
lucario
</h1>","
		Up B (Extreme Speed)
		","
		46
		","
		--
		","
		40/37
		","
		28 endlag if you end on the ground. Hitbox on frame 1 if you crash directly into ground/wall/ceiling. This bounce is a 37 frame animation on the ground
		","
		3.9/2.6 | 6.0/4.0 | 9.6/6.4
		","
		6/6 | 7/6 | 9/8
		","
		5/5 | 6/5 | 9/7
		","
		--
		","
		-23/-31 | -22/-31 | -19/-29
		","
		46—47(1)
		"
21,"<h1 class=""charactername"">
lucario
</h1>","
		Down B (Double Team)
		","
		5 (Start of Counter)
		","
		70
		","
		--
		","
		Invulnerable on frame 4. Counters on frame 5-24
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		","
		5—24(counter)
		"
22,"<h1 class=""charactername"">
lucario
</h1>","
		Double Team, Counterattack
		","
		8
		","
		47
		","
		--
		","
		Invulnerable on frame 1-17 in addition to counter freeze frames.
		","
		8.2 | 12.5 | 20.0
		","
		15 | 16 | 18
		","
		8 | 12 | 18
		","
		--
		","
		-31 | -27 | -21
		","
		**
		"
23,"<h1 class=""charactername"">
lucario
</h1>","
		Grab
		","
		7
		","
		39
		","
		--
		","
		--		
		","
		--
		","
		15 | 16 | 18
		","
		8 | 12 | 18
		","
		--
		","
		-31 | -27 | -21
		","
		7—8
		"
24,"<h1 class=""charactername"">
lucario
</h1>","
		Dash Grab
		","
		10
		","
		46
		","
		--
		","
		--		
		","
		--
		","
		15 | 16 | 18
		","
		8 | 12 | 18
		","
		--
		","
		-31 | -27 | -21
		","
		10—11
		"
25,"<h1 class=""charactername"">
lucario
</h1>","
		Pivot Grab
		","
		11
		","
		42
		","
		--
		","
		--		
		","
		--
		","
		15 | 16 | 18
		","
		8 | 12 | 18
		","
		--
		","
		-31 | -27 | -21
		","
		11—12
		"
26,"<h1 class=""charactername"">
lucario
</h1>","
		Pummel
		","
		1
		","
		19 | 20 | 21
		","
		--
		","
		Total frames includes 12 | 13 | 14 frames of hitlag
		","
		0.8 | 1.3 | 2.0
		","
		15 | 16 | 18
		","
		8 | 12 | 18
		","
		--
		","
		-31 | -27 | -21
		","
		11—12
		"
27,"<h1 class=""charactername"">
lucario
</h1>","
		Forward Throw
		","
		6/7
		","
		21
		","
		--
		","
		--		
		","
		3.3 / 1.9 | 5.0 / 3.0 | 8.0 / 4.8
		","
		15 | 16 | 18
		","
		8 | 12 | 18
		","
		--
		","
		-31 | -27 | -21
		","
		11—12
		"
28,"<h1 class=""charactername"">
lucario
</h1>","
		Backward Throw
		","
		14
		","
		35
		","
		--
		","
		--		
		","
		6.6 | 10.0 | 16.0
		","
		15 | 16 | 18
		","
		8 | 12 | 18
		","
		--
		","
		-31 | -27 | -21
		","
		11—12
		"
29,"<h1 class=""charactername"">
lucario
</h1>","
		Up Throw
		","
		16/17
		","
		37
		","
		--
		","
		--		
		","
		3.3 / 3.9 | 5.0 / 6.0 | 8.0 / 9.6
		","
		15 | 16 | 18
		","
		8 | 12 | 18
		","
		--
		","
		-31 | -27 | -21
		","
		11—12
		"
30,"<h1 class=""charactername"">
lucario
</h1>","
		Down Throw
		","
		28
		","
		50
		","
		--
		","
		--		
		","
		4.6 | 7.0 | 11.2
		","
		15 | 16 | 18
		","
		8 | 12 | 18
		","
		--
		","
		-31 | -27 | -21
		","
		11—12
		"
31,"<h1 class=""charactername"">
lucario
</h1>","
		Spot Dodge
		","
		28
		","
		20/25
		","
		--
		","
		Invulnerable on frame 3-17
		","
		4.6 | 7.0 | 11.2
		","
		15 | 16 | 18
		","
		8 | 12 | 18
		","
		--
		","
		-31 | -27 | -21
		","
		11—12
		"
32,"<h1 class=""charactername"">
lucario
</h1>","
		Forward Roll
		","
		28
		","
		29
		","
		--
		","
		Invulnerable on frame 4-15
		","
		4.6 | 7.0 | 11.2
		","
		15 | 16 | 18
		","
		8 | 12 | 18
		","
		--
		","
		-31 | -27 | -21
		","
		11—12
		"
33,"<h1 class=""charactername"">
lucario
</h1>","
		Backward Roll
		","
		28
		","
		34
		","
		--
		","
		Invulnerable on frame 5-16
		","
		4.6 | 7.0 | 11.2
		","
		15 | 16 | 18
		","
		8 | 12 | 18
		","
		--
		","
		-31 | -27 | -21
		","
		11—12
		"
34,"<h1 class=""charactername"">
lucario
</h1>","
		Neutral Air Dodge
		","
		28
		","
		48
		","
		10
		","
		Invulnerable on frame 3-28
		","
		4.6 | 7.0 | 11.2
		","
		15 | 16 | 18
		","
		8 | 12 | 18
		","
		--
		","
		-31 | -27 | -21
		","
		11—12
		"
35,"<h1 class=""charactername"">
lucario
</h1>","
		Air Dodge, Down
		","
		28
		","
		65
		","
		11-19
		","
		Invulnerable on frame 3-21	
		","
		4.6 | 7.0 | 11.2
		","
		15 | 16 | 18
		","
		8 | 12 | 18
		","
		--
		","
		-31 | -27 | -21
		","
		11—12
		"
36,"<h1 class=""charactername"">
lucario
</h1>","
		Air Dodge, Diagonally Down
		","
		28
		","
		74
		","
		11-19
		","
		Invulnerable on frame 3-21
		","
		4.6 | 7.0 | 11.2
		","
		15 | 16 | 18
		","
		8 | 12 | 18
		","
		--
		","
		-31 | -27 | -21
		","
		11—12
		"
37,"<h1 class=""charactername"">
lucario
</h1>","
		Air Dodge, Left/Right
		","
		28
		","
		91
		","
		11-19
		","
		Invulnerable on frame 3-21
		","
		4.6 | 7.0 | 11.2
		","
		15 | 16 | 18
		","
		8 | 12 | 18
		","
		--
		","
		-31 | -27 | -21
		","
		11—12
		"
38,"<h1 class=""charactername"">
lucario
</h1>","
		Air Dodge, Diagonally Up
		","
		28
		","
		98
		","
		11-19
		","
		Invulnerable on frame 3-21
		","
		4.6 | 7.0 | 11.2
		","
		15 | 16 | 18
		","
		8 | 12 | 18
		","
		--
		","
		-31 | -27 | -21
		","
		11—12
		"
39,"<h1 class=""charactername"">
lucario
</h1>","
		Air Dodge, Up
		","
		28
		","
		108
		","
		11-19
		","
		Invulnerable on frame 3-21
		","
		4.6 | 7.0 | 11.2
		","
		15 | 16 | 18
		","
		8 | 12 | 18
		","
		--
		","
		-31 | -27 | -21
		","
		11—12
		"
40,"<h1 class=""charactername"">
lucario
</h1>","
			Ledge Grab
		","
		28
		","
		108
		","
		11-19
		","
		Invulnerable on frame 3-21
		","
		4.6 | 7.0 | 11.2
		","
		15 | 16 | 18
		","
		8 | 12 | 18
		","
		--
		","
		-31 | -27 | -21
		","
		11—12
		"
41,"<h1 class=""charactername"">
lucario
</h1>","
			Ledge Grab
		","
		28
		","
		108
		","
		11-19
		","
		Invulnerable on frame 3-21
		","
		4.6 | 7.0 | 11.2
		","
		15 | 16 | 18
		","
		8 | 12 | 18
		","
		--
		","
		-31 | -27 | -21
		","
		11—12
		"
42,"<h1 class=""charactername"">
lucario
</h1>","
				Ledge Hang
			","
		28
		","
		108
		","
		11-19
		","
		Invulnerable on frame 3-21
		","
		4.6 | 7.0 | 11.2
		","
		15 | 16 | 18
		","
		8 | 12 | 18
		","
		--
		","
		-31 | -27 | -21
		","
		11—12
		"
