,Character Name,Move name,Start up,Total frames,Landingag,Notes,Base damage,Shield lag,Shield stun,Which hit box,Advantage,Active frames
20,"<h1 class=""charactername"">
incineroar
</h1>","
		Up B (Cross Chop)
		","
		11/38
		","
		79
		","
		61/35
		","
		Landing hitbox on frame 1. Arm intangibility on frame 13-26. Damage=based armor on frame 4-15 (14.338% in 1v1, 11.99% base). Total frames is if you never land during the dive. Second landing lag is if you land too late.
		","
		3.0/7.0/11.0/9.0
		","
		9/10/10/10
		","
		4/7/10/9
		","
		rising/falling early/falling late/landing
		","
		-51
		","
		(11/13—15/16—24)(38...)
		"
21,"<h1 class=""charactername"">
incineroar
</h1>","
		Down B (Revenge)
		","
		3 (Start of Counter)
		","
		49
		","
		--
		","
		Counter window 3-27. Next attack's damage increased by ""((3-x) + (Max KB Multiplier) * (x-1)) / 2"" where x = current damage dealt multiplier. Stores up to 3x Revenges for total damage combined. Revenge store is lost when you are grabbed or take 36% damage. Lasts 60 seconds at base. Jab 1/2 and the rising hits of Cross Chop don't remove revenge. For more info, including exact knockback multipliers, check Smash Wiki's page on Revenge. 
		","
		--
		","
		--
		","
		--
		","
		--
		","
		--
		","
		**
		"
22,"<h1 class=""charactername"">
incineroar
</h1>","
		Revenge, Counter Attack
		","
		7
		","
		25
		","
		--
		","
		Invulnerable on frame 1-13 in addition to counter freeze frames. 
		","
		2.4
		","
		**
		","
		**
		","
		--
		","
		**
		","
		7...
		"
23,"<h1 class=""charactername"">
incineroar
</h1>","
		Grab
		","
		7
		","
		38
		","
		--
		","
		--		
		","
		--
		","
		**
		","
		**
		","
		--
		","
		**
		","
		7—9
		"
24,"<h1 class=""charactername"">
incineroar
</h1>","
		Dash Grab
		","
		11
		","
		46
		","
		--
		","
		--		
		","
		--
		","
		**
		","
		**
		","
		--
		","
		**
		","
		11—13
		"
25,"<h1 class=""charactername"">
incineroar
</h1>","
		Pivot Grab
		","
		12
		","
		44
		","
		--
		","
		--		
		","
		--
		","
		**
		","
		**
		","
		--
		","
		**
		","
		12—14
		"
26,"<h1 class=""charactername"">
incineroar
</h1>","
		Pummel
		","
		1
		","
		20
		","
		**
		","
		Total frames includes 14 frames of hitlag	
		","
		1.6
		","
		**
		","
		**
		","
		--
		","
		**
		","
		12—14
		"
27,"<h1 class=""charactername"">
incineroar
</h1>","
		Forward Throw
		","
		58
		","
		81
		","
		--
		","
		--		
		","
		12.0
		","
		**
		","
		**
		","
		--
		","
		**
		","
		12—14
		"
28,"<h1 class=""charactername"">
incineroar
</h1>","
		Backward Throw
		","
		28/30
		","
		51
		","
		--
		","
		--		
		","
		14.0
		","
		**
		","
		**
		","
		--
		","
		**
		","
		12—14
		"
29,"<h1 class=""charactername"">
incineroar
</h1>","
		Up Throw
		","
		27
		","
		55
		","
		--
		","
		--		
		","
		12.0
		","
		**
		","
		**
		","
		--
		","
		**
		","
		12—14
		"
30,"<h1 class=""charactername"">
incineroar
</h1>","
		Down Throw
		","
		22
		","
		33
		","
		--
		","
		--		
		","
		9.0
		","
		**
		","
		**
		","
		--
		","
		**
		","
		12—14
		"
31,"<h1 class=""charactername"">
incineroar
</h1>","
		Spot Dodge
		","
		22
		","
		21/26
		","
		--
		","
		Invulnerable on frame 3-17		
		","
		9.0
		","
		**
		","
		**
		","
		--
		","
		**
		","
		12—14
		"
32,"<h1 class=""charactername"">
incineroar
</h1>","
		Forward Roll
		","
		22
		","
		30
		","
		--
		","
		Invulnerable on frame 4-15.		
		","
		9.0
		","
		**
		","
		**
		","
		--
		","
		**
		","
		12—14
		"
33,"<h1 class=""charactername"">
incineroar
</h1>","
		Backward Roll
		","
		22
		","
		35
		","
		--
		","
		Invulnerable on frame 5-16.		
		","
		9.0
		","
		**
		","
		**
		","
		--
		","
		**
		","
		12—14
		"
34,"<h1 class=""charactername"">
incineroar
</h1>","
		Neutral Air Dodge
		","
		22
		","
		44
		","
		10
		","
		Invulnerable on frame 3-29.		
		","
		9.0
		","
		**
		","
		**
		","
		--
		","
		**
		","
		12—14
		"
35,"<h1 class=""charactername"">
incineroar
</h1>","
		Air Dodge, Down
		","
		22
		","
		63
		","
		11-19
		","
		Invulnerable on frame 3-21.	
		","
		9.0
		","
		**
		","
		**
		","
		--
		","
		**
		","
		12—14
		"
36,"<h1 class=""charactername"">
incineroar
</h1>","
		Air Dodge, Diagonally Down
		","
		22
		","
		72
		","
		11-19
		","
		Invulnerable on frame 3-21.
		","
		9.0
		","
		**
		","
		**
		","
		--
		","
		**
		","
		12—14
		"
37,"<h1 class=""charactername"">
incineroar
</h1>","
		Air Dodge, Left/Right
		","
		22
		","
		76
		","
		11-19
		","
		Invulnerable on frame 3-21.		
		","
		9.0
		","
		**
		","
		**
		","
		--
		","
		**
		","
		12—14
		"
38,"<h1 class=""charactername"">
incineroar
</h1>","
		Air Dodge, Diagonally Up
		","
		22
		","
		86
		","
		11-19
		","
		Invulnerable on frame 3-21.			
		","
		9.0
		","
		**
		","
		**
		","
		--
		","
		**
		","
		12—14
		"
39,"<h1 class=""charactername"">
incineroar
</h1>","
		Air Dodge, Up
		","
		22
		","
		96
		","
		11-19
		","
		Invulnerable on frame 3-21.
		","
		9.0
		","
		**
		","
		**
		","
		--
		","
		**
		","
		12—14
		"
40,"<h1 class=""charactername"">
incineroar
</h1>","
			Ledge Grab
		","
		22
		","
		96
		","
		11-19
		","
		Invulnerable on frame 3-21.
		","
		9.0
		","
		**
		","
		**
		","
		--
		","
		**
		","
		12—14
		"
41,"<h1 class=""charactername"">
incineroar
</h1>","
			Ledge Grab
		","
		22
		","
		96
		","
		11-19
		","
		Invulnerable on frame 3-21.
		","
		9.0
		","
		**
		","
		**
		","
		--
		","
		**
		","
		12—14
		"
42,"<h1 class=""charactername"">
incineroar
</h1>","
				Ledge Hang
			","
		22
		","
		96
		","
		11-19
		","
		Invulnerable on frame 3-21.
		","
		9.0
		","
		**
		","
		**
		","
		--
		","
		**
		","
		12—14
		"
